ID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
58490.0,15000,11550,13.67%,36 months,debt_consolidation,17.19%,TX,OWN,3333.33,690-694,8,10820,0.0,5 years
12015.0,15000,14950,11.86%,36 months,debt_consolidation,12.20%,AR,MORTGAGE,5000.0,705-709,9,3470,3.0,10+ years
71758.0,25000,25000,15.31%,36 months,debt_consolidation,13%,CA,RENT,5416.67,685-689,10,22824,0.0,6 years
19344.0,15000,14975,14.91%,60 months,debt_consolidation,8.08%,NC,MORTGAGE,4407.0,720-724,8,15818,1.0,
56528.0,5000,5000,16.29%,36 months,debt_consolidation,16.06%,CT,MORTGAGE,8750.0,660-664,12,19598,1.0,2 years
17236.0,5000,5000,12.98%,36 months,wedding,17.29%,PA,MORTGAGE,3250.0,665-669,18,4656,0.0,3 years
99541.0,35000,35000,15.31%,36 months,debt_consolidation,15%,NJ,RENT,6666.67,680-684,22,33472,0.0,10+ years
1977.0,7500,6025,15.37%,36 months,debt_consolidation,17.50%,CA,OWN,5000.0,675-679,11,16422,0.0,< 1 year
15197.0,25000,15675,10.36%,60 months,home_improvement,16.26%,CA,MORTGAGE,3333.33,765-769,6,22713,1.0,10+ years
11620.0,3800,3800,11.12%,36 months,major_purchase,15.45%,PA,MORTGAGE,5416.67,700-704,11,9266,0.0,10+ years
73232.0,2800,2800,8.90%,36 months,other,27.76%,VA,RENT,3250.0,700-704,13,22401,0.0,10+ years
27317.0,6250,6250,7.49%,36 months,credit_card,23.97%,AR,MORTGAGE,2900.0,730-734,13,21536,0.0,2 years
38774.0,18000,17994.46,9.91%,36 months,debt_consolidation,11.85%,WA,MORTGAGE,3333.33,725-729,13,10416,2.0,5 years
73956.0,6000,6000,17.27%,36 months,debt_consolidation,29.13%,WV,RENT,2752.92,660-664,12,4569,2.0,< 1 year
77363.0,20000,20000,14.09%,36 months,debt_consolidation,34.91%,TX,MORTGAGE,4583.33,710-714,8,6510,1.0,2 years
71926.0,8000,8000,11.14%,36 months,debt_consolidation,23.93%,KY,RENT,2666.67,700-704,11,10128,0.0,5 years
46024.0,12000,12000,6.62%,36 months,home_improvement,4.81%,NY,MORTGAGE,9833.33,790-794,15,5584,2.0,10+ years
13393.0,3000,2925,11.49%,36 months,debt_consolidation,9.22%,CA,RENT,4900.0,690-694,6,3996,1.0,10+ years
26533.0,5000,5000,6.99%,36 months,major_purchase,8.51%,AL,MORTGAGE,3750.0,745-749,12,3998,0.0,6 years
48955.0,21850,21800,13.99%,60 months,debt_consolidation,17.95%,NY,RENT,3750.0,730-734,5,7102,0.0,3 years
95456.0,21850,21850,23.28%,60 months,medical,26.95%,IL,MORTGAGE,5833.33,675-679,21,29643,2.0,3 years
102846.0,10000,7586.93,13.47%,36 months,credit_card,14.20%,CA,MORTGAGE,6666.67,690-694,8,126402,2.0,9 years
2074.0,15000,10150.07,15.68%,36 months,other,2.68%,IL,OWN,2500.0,680-684,6,3004,2.0,1 year
23197.0,9600,9600,7.29%,36 months,other,9.66%,RI,RENT,6048.0,740-744,7,15700,0.0,7 years
44626.0,25000,24975,20.50%,36 months,credit_card,14.72%,FL,RENT,7301.58,670-674,18,21675,0.0,4 years
10262.0,25000,14401.65,11.49%,60 months,home_improvement,4.95%,FL,MORTGAGE,3333.33,780-784,9,3367,3.0,2 years
37041.0,30000,29950,7.90%,36 months,home_improvement,0.34%,MA,RENT,13416.67,810-814,9,2174,3.0,10+ years
24376.0,20000,20000,16.89%,60 months,debt_consolidation,6.83%,WA,OWN,4000.0,700-704,6,5845,0.0,10+ years
57260.0,14825,14825,13.67%,36 months,small_business,9.55%,CA,RENT,2500.0,695-699,8,8073,1.0,2 years
38892.0,20000,20000,11.71%,36 months,debt_consolidation,14.95%,TX,MORTGAGE,10416.67,720-724,12,26179,2.0,1 year
35468.0,7000,7000,7.90%,36 months,medical,20.96%,TX,OWN,2300.0,765-769,4,0,0.0,10+ years
7173.0,20000,19900,10.62%,36 months,debt_consolidation,12.58%,AL,MORTGAGE,2416.67,760-764,5,6011,0.0,1 year
102295.0,5000,4500,11.03%,36 months,major_purchase,0.47%,PA,RENT,3166.67,680-684,5,4254,5.0,< 1 year
99065.0,17625,17600,13.11%,36 months,credit_card,14.88%,OH,RENT,3333.33,675-679,6,20266,0.0,2 years
53234.0,7150,7150,13.11%,36 months,debt_consolidation,12.33%,IL,RENT,3666.67,685-689,11,10561,1.0,< 1 year
16215.0,25000,24775,10.36%,36 months,debt_consolidation,0.94%,HI,RENT,8533.33,720-724,9,28038,0.0,10+ years
77494.0,15000,15000,14.33%,36 months,debt_consolidation,33.42%,AZ,RENT,4500.0,675-679,20,13369,0.0,< 1 year
6976.0,17600,17600,16.35%,36 months,debt_consolidation,17.35%,PA,MORTGAGE,7500.0,665-669,16,14555,0.0,7 years
15470.0,11200,11000,15.20%,60 months,home_improvement,16.47%,VA,MORTGAGE,6750.0,675-679,15,19051,0.0,4 years
84805.0,13225,13225,15.31%,36 months,debt_consolidation,27.07%,CA,RENT,5833.33,680-684,11,18569,1.0,10+ years
69014.0,4000,4000,11.14%,36 months,other,33.80%,FL,MORTGAGE,3333.33,700-704,12,12922,0.0,4 years
26886.0,12000,11975,10.99%,36 months,credit_card,9.46%,NC,MORTGAGE,12083.33,720-724,7,43299,2.0,3 years
71550.0,35000,35000,19.05%,36 months,debt_consolidation,21.12%,CT,MORTGAGE,13750.0,735-739,38,99549,2.0,10+ years
8051.0,25000,17250,14.59%,36 months,debt_consolidation,24.64%,FL,RENT,8750.0,705-709,11,20798,1.0,< 1 year
56595.0,9000,9000,6.03%,36 months,debt_consolidation,12.23%,VA,MORTGAGE,5000.0,750-754,13,5224,0.0,7 years
48498.0,18225,18225,12.12%,36 months,debt_consolidation,20.87%,MN,MORTGAGE,4850.0,700-704,7,37592,0.0,3 years
10737.0,4750,4750,14.72%,36 months,small_business,3%,CO,OWN,866.67,660-664,6,740,0.0,
48798.0,14400,14400,6.62%,36 months,home_improvement,6.71%,FL,MORTGAGE,12500.0,770-774,6,1280,0.0,10+ years
94440.0,30000,30000,23.76%,60 months,debt_consolidation,14.25%,WI,RENT,6928.13,660-664,6,28665,1.0,10+ years
46421.0,13475,13475,12.12%,36 months,credit_card,19.46%,MA,MORTGAGE,2250.0,715-719,3,11674,0.0,< 1 year
90531.0,10000,10000,19.05%,36 months,other,17.95%,SC,MORTGAGE,3750.0,675-679,10,7034,1.0,6 years
51302.0,12000,12000,6.62%,36 months,credit_card,9.46%,CA,MORTGAGE,5833.33,740-744,9,12028,0.0,8 years
28257.0,6000,6000,16.89%,60 months,debt_consolidation,18.39%,CA,RENT,3083.0,695-699,3,1181,0.0,3 years
12958.0,12000,11875,10.38%,60 months,credit_card,16.98%,FL,MORTGAGE,3791.67,780-784,10,59495,1.0,10+ years
49872.0,5000,5000,8.90%,36 months,credit_card,15.93%,PA,MORTGAGE,6666.67,705-709,10,12307,0.0,7 years
43703.0,27000,26993.89,14.27%,60 months,home_improvement,18.28%,FL,OWN,4833.33,735-739,18,12588,1.0,7 years
80200.0,5450,5450,13.11%,36 months,medical,25.91%,AL,RENT,3500.0,670-674,9,7619,0.0,1 year
22130.0,16000,13613.86,15.28%,60 months,debt_consolidation,15.33%,KY,MORTGAGE,3006.44,700-704,10,11011,0.0,10+ years
74163.0,9750,9750,17.27%,36 months,debt_consolidation,21.93%,FL,RENT,2817.5,670-674,12,6324,1.0,1 year
35740.0,30000,30000,7.51%,36 months,major_purchase,1.08%,NY,OWN,10416.67,785-789,6,740,0.0,5 years
74713.0,14000,13975,12.12%,36 months,other,3.25%,NY,MORTGAGE,6250.0,705-709,14,7085,1.0,10+ years
52405.0,8500,8500,6.62%,36 months,debt_consolidation,4.90%,CA,MORTGAGE,4166.67,740-744,8,7114,0.0,10+ years
54513.0,14400,14400,7.90%,36 months,wedding,17.89%,FL,RENT,13100.0,745-749,11,14550,0.0,4 years
10293.0,8000,8000,7.14%,36 months,debt_consolidation,1.73%,CA,RENT,3750.0,765-769,6,3381,0.0,< 1 year
96709.0,10400,10350,13.11%,36 months,debt_consolidation,7.59%,NY,OWN,6166.67,695-699,10,14193,0.0,7 years
84273.0,21000,21000,18.75%,60 months,home_improvement,11.31%,NY,MORTGAGE,10250.0,695-699,12,38820,0.0,10+ years
48166.0,10800,10800,13.67%,60 months,car,0.94%,IL,RENT,7500.0,730-734,4,1577,0.0,< 1 year
67265.0,2100,2100,14.33%,36 months,major_purchase,3.50%,LA,OWN,1000.0,690-694,13,893,1.0,< 1 year
41102.0,4000,4000,6.03%,36 months,other,15.13%,FL,MORTGAGE,6583.33,770-774,6,63294,0.0,10+ years
47422.0,3500,3500,7.62%,36 months,debt_consolidation,20.93%,CA,RENT,4333.33,725-729,9,11538,0.0,6 years
6039.0,24250,23811.24,12.53%,36 months,home_improvement,12.70%,NY,OWN,18750.0,725-729,10,121563,1.0,10+ years
7020.0,10500,10477.85,15.33%,36 months,credit_card,14.30%,NY,RENT,3083.33,670-674,8,14726,0.0,10+ years
92641.0,2500,2500,18.49%,36 months,debt_consolidation,22.49%,PA,MORTGAGE,3916.67,670-674,7,14892,2.0,6 years
7953.0,16000,16000,14.59%,36 months,debt_consolidation,9.47%,CA,RENT,5416.67,690-694,9,15518,0.0,10+ years
101568.0,3000,1300,13.75%,36 months,debt_consolidation,19.30%,FL,RENT,1000.0,665-669,12,2545,4.0,< 1 year
27693.0,10000,10000,5.42%,36 months,credit_card,10.41%,GA,MORTGAGE,7500.0,780-784,11,11532,0.0,9 years
70029.0,7100,7100,14.09%,36 months,credit_card,19.22%,OH,RENT,4166.67,685-689,13,6788,2.0,2 years
3492.0,12500,12425,9.32%,36 months,home_improvement,11.71%,TX,MORTGAGE,4166.67,780-784,7,1052,0.0,2 years
45115.0,1700,1700,13.99%,36 months,car,20.67%,NY,OWN,1200.0,675-679,10,7382,0.0,4 years
96928.0,4000,4000,11.14%,36 months,debt_consolidation,12.20%,WA,MORTGAGE,6666.67,670-674,7,7153,0.0,5 years
51257.0,18225,18225,17.99%,36 months,debt_consolidation,23.35%,VA,RENT,3083.33,675-679,6,17128,1.0,3 years
17826.0,10000,10000,6.54%,36 months,home_improvement,17.05%,FL,RENT,6916.67,730-734,6,10302,0.0,3 years
66186.0,6000,6000,7.90%,36 months,credit_card,2.51%,GA,RENT,7500.0,720-724,5,6394,0.0,2 years
73450.0,6000,6000,12.12%,36 months,major_purchase,7.40%,PA,MORTGAGE,5000.0,675-679,6,14045,0.0,2 years
96780.0,6000,6000,15.80%,36 months,debt_consolidation,19.56%,WA,OWN,1666.67,675-679,7,5291,0.0,< 1 year
62089.0,7000,7000,17.77%,36 months,debt_consolidation,18.15%,WV,RENT,4750.0,665-669,11,12307,1.0,< 1 year
60963.0,10000,10000,15.31%,36 months,credit_card,9.55%,TX,OWN,4166.67,670-674,11,11551,0.0,4 years
8291.0,3250,3250,12.73%,36 months,debt_consolidation,21.44%,FL,MORTGAGE,5000.0,675-679,12,20564,0.0,3 years
100221.0,30000,29950,19.72%,60 months,debt_consolidation,21.92%,CT,RENT,10416.67,685-689,11,61661,1.0,7 years
22790.0,21000,21000,11.11%,36 months,small_business,16.53%,NY,MORTGAGE,18750.0,700-704,13,120538,0.0,10+ years
93403.0,11000,11000,7.62%,36 months,debt_consolidation,12.35%,NY,OWN,7666.67,735-739,6,12461,1.0,7 years
7687.0,5500,5400,7.14%,36 months,credit_card,19.86%,MO,MORTGAGE,3916.67,750-754,15,10254,1.0,< 1 year
59279.0,15000,15000,7.90%,36 months,debt_consolidation,5.59%,MO,RENT,2916.67,770-774,13,14290,1.0,9 years
32146.0,20000,17890.7,19.91%,60 months,debt_consolidation,17.49%,CA,MORTGAGE,7916.67,670-674,17,39621,1.0,6 years
311.0,7200,6250,8.07%,36 months,debt_consolidation,17%,MA,MORTGAGE,5100.0,760-764,4,9366,4.0,10+ years
38432.0,4000,4000,18.64%,60 months,debt_consolidation,19.15%,MN,RENT,4000.0,675-679,9,16543,2.0,6 years
59266.0,20000,20000,8.90%,36 months,debt_consolidation,11.01%,MD,MORTGAGE,7083.33,730-734,13,28324,2.0,10+ years
75012.0,15000,15000,12.12%,36 months,credit_card,19.16%,NJ,RENT,5000.0,705-709,18,13830,0.0,10+ years
4502.0,8000,7825,11.83%,36 months,credit_card,8.12%,FL,RENT,5417.0,730-734,5,43799,2.0,1 year
21574.0,15000,14900,19.74%,60 months,credit_card,16.80%,TX,MORTGAGE,5833.33,660-664,14,8587,2.0,3 years
93066.0,8000,8000,11.14%,36 months,debt_consolidation,11.59%,CA,RENT,7000.0,685-689,7,4729,1.0,3 years
100114.0,20675,20675,14.33%,36 months,credit_card,23.12%,NM,MORTGAGE,4333.33,710-714,12,8393,1.0,10+ years
92036.0,30000,30000,15.31%,60 months,credit_card,16.99%,MN,MORTGAGE,8500.0,695-699,10,33770,0.0,6 years
21190.0,12000,11875,7.66%,36 months,debt_consolidation,13.31%,NY,MORTGAGE,5416.67,740-744,8,9993,2.0,3 years
30864.0,5000,5000,9.99%,36 months,wedding,21.33%,VA,RENT,5316.67,695-699,7,23818,0.0,7 years
68722.0,4750,4750,8.90%,36 months,home_improvement,0.56%,PA,OWN,2833.33,760-764,2,767,0.0,9 years
57199.0,6500,6500,12.12%,36 months,credit_card,24.97%,TX,OWN,3500.0,680-684,7,6948,0.0,1 year
30560.0,21600,20550,10.59%,36 months,major_purchase,9.40%,CA,MORTGAGE,9000.0,720-724,16,43362,0.0,10+ years
3656.0,1900,1900,12.84%,36 months,home_improvement,23.29%,UT,MORTGAGE,2860.0,670-674,9,24209,2.0,< 1 year
45245.0,6000,6000,7.90%,36 months,house,6.68%,NY,RENT,10416.67,710-714,9,20592,0.0,10+ years
45994.0,8500,8500,7.62%,36 months,credit_card,13.67%,FL,RENT,4333.33,720-724,11,15284,0.0,4 years
60625.0,9250,9250,12.12%,36 months,debt_consolidation,29.46%,TX,MORTGAGE,3333.33,685-689,10,5440,0.0,10+ years
33630.0,1875,1875,13.49%,36 months,credit_card,18.83%,NY,RENT,1200.0,675-679,8,5342,2.0,1 year
102314.0,2500,2450,12.61%,36 months,educational,3.78%,MD,MORTGAGE,1930.75,675-679,4,1548,3.0,2 years
2386.0,10000,10000,13.47%,36 months,car,5.59%,TX,RENT,4583.0,690-694,6,2432,1.0,4 years
30138.0,25000,25000,15.23%,60 months,debt_consolidation,17.97%,KS,MORTGAGE,8917.0,730-734,10,22566,1.0,10+ years
12007.0,6000,5996.63,13.61%,60 months,major_purchase,20.85%,CA,MORTGAGE,2700.0,695-699,10,10932,2.0,2 years
9061.0,10000,10000,14.22%,36 months,debt_consolidation,12.24%,NJ,RENT,2541.67,680-684,4,13667,0.0,8 years
79907.0,5375,5325,6.62%,36 months,debt_consolidation,20.93%,NV,RENT,3000.0,730-734,7,5640,0.0,3 years
17217.0,19000,18898.03,16.32%,60 months,debt_consolidation,22.41%,NY,RENT,4333.33,700-704,5,23016,1.0,2 years
3893.0,5500,5500,11.89%,36 months,credit_card,17.94%,MA,RENT,3583.33,695-699,8,5668,3.0,1 year
52929.0,10000,10000,10.74%,36 months,debt_consolidation,18.15%,CA,RENT,5833.33,700-704,10,16894,0.0,4 years
10205.0,8800,8800,13.11%,60 months,major_purchase,2.88%,AZ,MORTGAGE,2500.0,740-744,3,607,0.0,2 years
13809.0,9500,9475,15.95%,60 months,credit_card,24.88%,CA,RENT,6000.0,705-709,6,14621,2.0,10+ years
16035.0,12000,9294.21,5.79%,36 months,debt_consolidation,9.49%,VA,MORTGAGE,6700.0,765-769,20,11686,0.0,5 years
43936.0,16500,16500,11.71%,36 months,credit_card,11.05%,CT,MORTGAGE,7250.0,725-729,8,17247,2.0,10+ years
36217.0,25000,24875,11.71%,60 months,debt_consolidation,13.42%,IL,MORTGAGE,6250.0,755-759,5,18591,0.0,10+ years
91571.0,24000,24000,12.12%,36 months,debt_consolidation,16.24%,NJ,RENT,4500.0,700-704,8,29098,1.0,10+ years
16414.0,7000,6875,10.36%,36 months,major_purchase,13.94%,CA,RENT,5000.0,690-694,5,1364,2.0,10+ years
37386.0,1200,1200,18.25%,36 months,other,24.12%,OH,RENT,1700.0,660-664,2,0,3.0,4 years
96208.0,24175,24175,13.11%,36 months,home_improvement,7.66%,GA,RENT,6250.0,710-714,8,4681,1.0,10+ years
52255.0,2800,2800,7.90%,36 months,credit_card,17.16%,MA,RENT,3583.33,720-724,12,5182,0.0,2 years
33923.0,4000,4000,11.71%,60 months,car,13.17%,PA,RENT,3500.0,705-709,6,5915,0.0,3 years
93139.0,10000,10000,12.12%,36 months,debt_consolidation,10.88%,CT,MORTGAGE,7500.0,665-669,6,24924,0.0,10+ years
60943.0,7125,7125,10.16%,36 months,debt_consolidation,4.95%,MA,RENT,2946.67,710-714,6,5015,1.0,6 years
797.0,10000,9325,8.32%,36 months,other,6.25%,FL,MORTGAGE,6666.67,750-754,10,3248,0.0,< 1 year
98156.0,10000,10000,13.11%,36 months,credit_card,5.30%,CA,RENT,6250.0,695-699,5,9620,1.0,2 years
61906.0,4400,4398.89,15.31%,36 months,debt_consolidation,21.51%,NC,RENT,4625.0,670-674,8,5707,1.0,6 years
98601.0,9450,9450,12.12%,36 months,credit_card,33.62%,FL,RENT,2750.0,700-704,17,14246,0.0,6 years
58433.0,3500,3500,7.62%,36 months,other,1.83%,IL,MORTGAGE,7500.0,765-769,4,6944,0.0,9 years
40639.0,24000,24000,12.69%,60 months,home_improvement,21.59%,FL,MORTGAGE,10000.0,725-729,17,42996,0.0,5 years
31995.0,11750,11750,10.99%,36 months,debt_consolidation,10.30%,NC,RENT,4583.33,700-704,6,5613,0.0,3 years
60151.0,30000,24800,10.16%,36 months,home_improvement,2.21%,NY,MORTGAGE,9583.33,765-769,7,4454,3.0,10+ years
60695.0,12000,12000,18.75%,36 months,debt_consolidation,27.32%,GA,MORTGAGE,13333.33,665-669,18,62069,0.0,5 years
88646.0,13000,13000,14.09%,36 months,debt_consolidation,17.99%,PA,MORTGAGE,7916.67,695-699,14,10723,3.0,8 years
103384.0,5000,5000,13.48%,36 months,educational,11.21%,FL,RENT,3800.0,710-714,4,1575,4.0,3 years
87526.0,15000,15000,14.33%,36 months,debt_consolidation,16.15%,CA,RENT,9166.67,700-704,15,24563,1.0,< 1 year
20799.0,16000,15975,13.43%,60 months,major_purchase,6.80%,CA,MORTGAGE,5000.0,745-749,10,1132,2.0,< 1 year
24675.0,12000,11975,15.23%,60 months,home_improvement,13.91%,NV,MORTGAGE,7083.33,705-709,7,3923,2.0,7 years
85918.0,10050,10050,14.33%,36 months,debt_consolidation,7.97%,NV,OTHER,7266.67,675-679,8,24281,0.0,2 years
25786.0,35000,25850,15.23%,60 months,major_purchase,22.74%,IL,MORTGAGE,10000.0,760-764,13,13651,1.0,10+ years
76078.0,30000,30000,22.95%,60 months,debt_consolidation,30.56%,HI,RENT,7500.0,685-689,12,29756,0.0,10+ years
6363.0,24250,24175,12.18%,36 months,debt_consolidation,21.90%,NY,OWN,5000.0,740-744,15,100842,1.0,< 1 year
40971.0,16000,16000,6.03%,36 months,credit_card,6.07%,NJ,RENT,12916.67,790-794,8,26635,1.0,10+ years
3755.0,9000,8996.01,15.05%,36 months,debt_consolidation,23.75%,CA,RENT,5166.67,675-679,7,15149,1.0,1 year
12350.0,17000,16750,11.12%,60 months,car,17.91%,MD,MORTGAGE,8500.0,750-754,9,10324,3.0,5 years
17.0,5400,200,7.75%,36 months,educational,3%,GA,RENT,666.67,760-764,4,1321,0.0,< 1 year
79041.0,12000,12000,12.12%,36 months,debt_consolidation,26.96%,CA,RENT,3833.33,690-694,15,6038,0.0,4 years
57986.0,2000,2000,17.27%,36 months,debt_consolidation,8.64%,CA,RENT,1666.67,670-674,5,4595,2.0,
40027.0,24000,24000,12.69%,36 months,other,19.53%,MN,RENT,4583.33,710-714,5,21377,0.0,5 years
80804.0,16800,16800,22.47%,60 months,debt_consolidation,13.55%,OH,MORTGAGE,4000.0,660-664,12,12179,1.0,10+ years
62160.0,3000,3000,17.27%,36 months,credit_card,22.87%,NY,RENT,2750.0,660-664,9,7648,3.0,4 years
39128.0,3500,3500,12.69%,36 months,major_purchase,5.36%,NC,MORTGAGE,7083.0,665-669,6,11616,0.0,10+ years
68824.0,16000,15975,16.29%,36 months,debt_consolidation,32.91%,OH,OWN,3333.33,695-699,10,24134,1.0,2 years
21164.0,8800,8800,18.25%,60 months,debt_consolidation,13.89%,KY,RENT,2916.67,685-689,5,7794,2.0,2 years
67672.0,19725,19725,7.90%,36 months,debt_consolidation,6.46%,CA,MORTGAGE,6916.67,755-759,9,16173,3.0,7 years
42953.0,19750,19725,15.96%,36 months,debt_consolidation,24.14%,VA,MORTGAGE,5166.67,680-684,12,33368,2.0,10+ years
18017.0,19750,19725,20.77%,60 months,debt_consolidation,14.85%,KS,RENT,4000.0,670-674,4,1948,1.0,3 years
17955.0,10000,10000,16.32%,36 months,home_improvement,1.69%,MA,MORTGAGE,10000.0,695-699,3,5624,0.0,10+ years
1034.0,5000,0,8.63%,36 months,debt_consolidation,1.92%,NJ,RENT,2600.0,730-734,13,814,0.0,8 years
62763.0,9600,9600,6.62%,36 months,debt_consolidation,3.82%,SC,RENT,4333.33,760-764,7,1039,1.0,3 years
65518.0,30000,29975,21.49%,60 months,debt_consolidation,15.32%,NJ,MORTGAGE,12500.0,705-709,12,24124,2.0,10+ years
39131.0,7000,7000,12.42%,36 months,credit_card,15.11%,CA,RENT,7083.33,685-689,15,16049,2.0,10+ years
54010.0,8400,8400,10.74%,36 months,debt_consolidation,7.82%,LA,RENT,2083.33,720-724,7,4282,1.0,9 years
66459.0,5600,5600,14.33%,36 months,debt_consolidation,25.29%,OH,RENT,3333.33,675-679,8,17471,1.0,4 years
56271.0,15000,15000,12.12%,36 months,vacation,3.41%,NY,RENT,3166.67,720-724,5,3338,0.0,3 years
13609.0,17500,17500,13.23%,60 months,debt_consolidation,23.03%,MD,RENT,3500.0,735-739,6,17734,0.0,< 1 year
51025.0,32400,,12.12%,60 months,home_improvement,1.28%,CA,MORTGAGE,8750.0,790-794,4,7,0.0,5 years
80125.0,12000,11975,12.12%,36 months,debt_consolidation,10.84%,NJ,RENT,7083.33,685-689,11,20601,0.0,4 years
104069.0,10000,9875,14.09%,36 months,other,16.40%,TX,RENT,2250.0,680-684,3,13398,4.0,10+ years
9162.0,12300,12275,7.88%,36 months,debt_consolidation,22.14%,OH,MORTGAGE,4738.67,745-749,18,10666,2.0,5 years
93455.0,15000,15000,11.14%,36 months,credit_card,15.51%,GA,MORTGAGE,8750.0,690-694,9,15207,0.0,10+ years
102308.0,5000,4446.5,11.97%,36 months,debt_consolidation,20.76%,IL,RENT,2500.0,685-689,14,14536,4.0,3 years
86201.0,20000,20000,13.11%,36 months,credit_card,14.87%,NY,RENT,14166.67,695-699,17,34115,0.0,3 years
72515.0,21725,21725,16.29%,36 months,credit_card,29.11%,FL,MORTGAGE,9166.67,695-699,15,68397,2.0,10+ years
23214.0,5000,5000,10.00%,60 months,car,9.28%,FL,RENT,4000.0,735-739,6,3448,0.0,< 1 year
86134.0,10300,10300,8.90%,36 months,debt_consolidation,33.37%,GA,MORTGAGE,2583.33,715-719,19,12475,0.0,7 years
70024.0,14400,14400,20.49%,36 months,debt_consolidation,18.84%,MO,MORTGAGE,4166.67,660-664,7,10042,3.0,9 years
31014.0,15000,15000,16.49%,36 months,credit_card,14.92%,MA,RENT,6294.25,680-684,11,20270,1.0,3 years
89438.0,35000,35000,19.72%,60 months,credit_card,22.38%,IL,MORTGAGE,13333.33,690-694,12,46937,0.0,3 years
80444.0,7000,7000,15.80%,36 months,debt_consolidation,11.53%,FL,MORTGAGE,3166.67,675-679,11,6658,2.0,3 years
34262.0,12500,12500,15.96%,60 months,debt_consolidation,13.87%,PA,RENT,5300.0,695-699,7,11439,3.0,5 years
79308.0,18000,18000,12.12%,36 months,debt_consolidation,10.08%,CA,RENT,6666.67,705-709,13,17773,0.0,7 years
3162.0,6000,6000,11.89%,36 months,debt_consolidation,9.77%,CA,RENT,4166.67,695-699,13,15377,1.0,10+ years
42828.0,16000,16000,8.90%,36 months,credit_card,14.85%,CA,RENT,5750.0,725-729,7,14431,0.0,6 years
72220.0,35000,34950,23.28%,60 months,debt_consolidation,15.95%,OR,MORTGAGE,8333.33,675-679,8,11229,1.0,10+ years
51394.0,10000,10000,6.62%,36 months,home_improvement,3.16%,NY,RENT,13166.67,735-739,13,5643,0.0,2 years
69651.0,21000,21000,24.70%,60 months,credit_card,25.87%,AK,RENT,9166.67,675-679,25,17811,1.0,5 years
37228.0,33600,32058.53,20.30%,60 months,debt_consolidation,13.56%,GA,MORTGAGE,20000.0,695-699,12,17285,0.0,2 years
2178.0,11050,10878.55,14.74%,36 months,debt_consolidation,15.47%,CA,RENT,5250.0,675-679,12,27780,1.0,< 1 year
76450.0,16000,16000,15.31%,36 months,debt_consolidation,19%,CA,MORTGAGE,7666.67,695-699,16,43692,1.0,10+ years
37585.0,15000,15000,14.65%,60 months,credit_card,17.21%,NJ,RENT,4583.33,730-734,4,13115,1.0,8 years
73523.0,12000,12000,14.33%,36 months,debt_consolidation,13.53%,CA,MORTGAGE,8000.0,685-689,13,12968,1.0,3 years
103275.0,4000,3975,14.96%,36 months,house,4.76%,PA,RENT,1700.0,670-674,4,2381,5.0,< 1 year
45094.0,12000,12000,17.99%,36 months,other,19.89%,CA,RENT,5129.0,660-664,8,8923,0.0,5 years
18688.0,12000,12000,10.36%,36 months,debt_consolidation,11.92%,PA,MORTGAGE,10333.33,690-694,16,8987,0.0,5 years
27095.0,7500,7500,5.42%,36 months,home_improvement,22.26%,OH,MORTGAGE,2583.33,785-789,11,2160,0.0,10+ years
14887.0,24000,23568.65,7.88%,36 months,credit_card,14.41%,AZ,MORTGAGE,11666.67,785-789,10,33122,0.0,4 years
74945.0,16000,16000,15.31%,36 months,debt_consolidation,19.92%,MA,RENT,6000.0,690-694,11,10915,1.0,7 years
48854.0,12200,12200,21.48%,60 months,credit_card,9.12%,AK,RENT,6666.67,695-699,9,17282,0.0,10+ years
82729.0,12000,12000,10.16%,36 months,debt_consolidation,11.93%,CA,RENT,8054.5,710-714,13,14986,0.0,10+ years
89068.0,12000,12000,15.31%,36 months,debt_consolidation,25.86%,MA,OWN,3333.33,665-669,9,10310,0.0,
31343.0,9800,9775,5.99%,36 months,debt_consolidation,14.44%,AL,MORTGAGE,6666.67,765-769,5,11466,0.0,3 years
