Age,Job,Marital_Status,Education,Default_Credit,Housing_Loan,Personal_Loan,Subscribed
25,admin.,married,Secondary_Education,no,yes,no,no
29,technician,single,Tertiary_Education,no,yes,yes,yes
31,blue-collar,married,Primary_Education,no,no,no,yes
34,blue-collar,married,Secondary_Education,no,yes,no,no
45,management,married,Tertiary_Education,no,no,no,no
36,self-employed,single,Tertiary_Education,no,no,no,no
42,admin.,married,Primary_Education,no,no,no,no
41,blue-collar,married,Secondary_Education,no,yes,yes,no
52,admin.,married,Secondary_Education,no,yes,no,no
38,blue-collar,married,Primary_Education,no,yes,yes,no
34,management,married,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,yes,no,no
32,blue-collar,married,Professional_Education,no,yes,no,no
32,blue-collar,married,Professional_Education,no,no,yes,no
45,management,married,Tertiary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,yes
41,management,married,Tertiary_Education,no,yes,no,no
55,unemployed,married,Secondary_Education,no,no,no,no
29,technician,married,Professional_Education,no,yes,no,yes
39,technician,single,Professional_Education,no,yes,no,no
41,blue-collar,married,Professional_Education,no,yes,no,no
58,blue-collar,married,Primary_Education,no,yes,no,no
36,admin.,married,Tertiary_Education,no,yes,yes,no
44,services,married,Secondary_Education,no,yes,no,no
33,admin.,married,Professional_Education,no,no,no,no
58,management,married,Primary_Education,no,no,no,no
50,admin.,divorced,Secondary_Education,no,no,no,no
44,admin.,divorced,Tertiary_Education,no,no,no,no
33,admin.,married,Secondary_Education,no,yes,no,no
43,technician,married,Secondary_Education,no,no,no,no
36,self-employed,divorced,Primary_Education,no,no,no,no
43,admin.,married,Secondary_Education,no,no,no,yes
31,blue-collar,married,Primary_Education,no,yes,no,no
27,services,married,Secondary_Education,no,yes,no,no
35,blue-collar,married,Secondary_Education,no,no,no,no
47,services,married,Primary_Education,no,yes,yes,no
57,blue-collar,married,Primary_Education,no,no,no,no
54,technician,married,Secondary_Education,no,yes,no,no
27,admin.,single,Tertiary_Education,no,no,no,no
44,unemployed,married,Secondary_Education,no,no,no,no
35,management,divorced,Secondary_Education,no,yes,no,no
26,blue-collar,married,Primary_Education,no,no,no,no
34,blue-collar,married,Primary_Education,no,no,no,no
43,technician,married,Secondary_Education,no,yes,no,no
33,services,single,Secondary_Education,no,no,no,no
35,admin.,married,Secondary_Education,no,yes,yes,no
34,admin.,single,Secondary_Education,no,no,no,no
56,blue-collar,married,Primary_Education,no,no,no,no
28,admin.,single,Tertiary_Education,no,yes,no,no
54,unemployed,married,Secondary_Education,no,no,no,no
29,admin.,married,Tertiary_Education,no,no,yes,no
40,admin.,married,Secondary_Education,no,no,no,no
40,entrepreneur,single,Secondary_Education,no,no,no,no
46,admin.,married,Secondary_Education,no,no,no,no
36,blue-collar,married,Secondary_Education,no,yes,yes,no
36,admin.,married,Tertiary_Education,no,yes,no,no
35,blue-collar,single,Primary_Education,no,no,no,no
48,management,married,Tertiary_Education,no,no,no,no
40,self-employed,married,Professional_Education,no,no,no,no
58,retired,divorced,Tertiary_Education,no,yes,no,no
48,blue-collar,married,Primary_Education,no,no,no,no
49,services,married,Secondary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,yes,no
43,admin.,single,Professional_Education,no,no,yes,no
31,admin.,single,Tertiary_Education,no,no,no,no
35,services,single,Secondary_Education,no,no,no,no
46,housemaid,married,Primary_Education,no,no,no,no
55,admin.,divorced,Tertiary_Education,no,yes,no,no
41,technician,married,Professional_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
41,admin.,married,Secondary_Education,no,yes,no,no
33,blue-collar,single,Secondary_Education,no,no,no,no
46,blue-collar,divorced,Primary_Education,no,yes,yes,no
46,admin.,married,Secondary_Education,no,no,no,no
29,admin.,single,Tertiary_Education,no,no,no,no
39,entrepreneur,divorced,Tertiary_Education,no,no,no,no
53,blue-collar,married,Primary_Education,no,no,yes,no
35,admin.,married,Secondary_Education,no,no,no,no
41,blue-collar,married,Secondary_Education,no,yes,no,no
57,retired,married,Primary_Education,no,no,no,no
39,services,divorced,Secondary_Education,no,yes,no,no
53,management,divorced,Tertiary_Education,no,no,no,no
37,admin.,married,Primary_Education,no,no,no,no
33,services,single,Secondary_Education,no,no,no,no
54,services,married,Secondary_Education,no,no,no,no
44,services,married,Secondary_Education,no,yes,no,no
58,blue-collar,married,Professional_Education,no,no,no,no
42,technician,married,Tertiary_Education,no,no,no,no
57,retired,married,Tertiary_Education,no,yes,no,no
39,admin.,married,Secondary_Education,no,yes,no,no
37,admin.,divorced,Secondary_Education,no,yes,no,no
26,admin.,single,Secondary_Education,no,no,no,no
57,management,married,Tertiary_Education,no,no,yes,no
29,admin.,single,Tertiary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,no,no,no
56,technician,divorced,Secondary_Education,no,yes,no,no
34,management,married,Tertiary_Education,no,yes,no,no
55,admin.,married,Secondary_Education,no,yes,no,no
34,blue-collar,single,Primary_Education,no,yes,yes,no
30,admin.,divorced,Secondary_Education,no,yes,no,no
35,services,married,Primary_Education,no,yes,no,no
43,admin.,married,Tertiary_Education,no,no,no,yes
40,housemaid,single,Tertiary_Education,no,yes,no,no
49,technician,married,Professional_Education,no,yes,no,no
55,blue-collar,divorced,Secondary_Education,no,yes,no,no
56,retired,married,Primary_Education,no,yes,no,no
58,retired,married,Primary_Education,no,no,no,no
30,services,single,Secondary_Education,no,yes,no,no
31,blue-collar,single,Primary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,no,no,no
36,self-employed,married,Professional_Education,no,no,no,no
55,admin.,married,Tertiary_Education,no,no,no,no
43,management,married,Tertiary_Education,no,no,no,no
35,entrepreneur,married,Tertiary_Education,no,no,no,no
38,technician,divorced,Professional_Education,no,yes,no,no
35,admin.,married,Secondary_Education,no,no,yes,no
56,self-employed,married,Tertiary_Education,no,no,no,no
32,admin.,married,Tertiary_Education,no,yes,no,no
34,services,married,Secondary_Education,no,no,no,no
44,admin.,divorced,Secondary_Education,no,yes,yes,no
29,blue-collar,single,Professional_Education,no,no,no,no
31,technician,married,Professional_Education,no,no,yes,yes
38,blue-collar,married,Secondary_Education,no,no,no,yes
44,admin.,married,Tertiary_Education,no,no,no,no
39,housemaid,married,Tertiary_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,yes,no,no
57,admin.,married,Tertiary_Education,no,yes,no,no
30,blue-collar,married,Secondary_Education,no,yes,no,no
43,admin.,married,Secondary_Education,no,yes,no,no
40,services,divorced,Secondary_Education,no,no,no,no
33,admin.,married,Professional_Education,no,no,no,no
50,admin.,married,Secondary_Education,no,no,no,no
44,self-employed,single,Tertiary_Education,no,no,no,no
43,services,married,Secondary_Education,no,no,no,no
57,blue-collar,divorced,Primary_Education,no,yes,no,no
35,admin.,married,Secondary_Education,no,no,yes,yes
48,entrepreneur,married,Professional_Education,no,no,no,no
33,technician,single,Professional_Education,no,no,yes,no
56,retired,divorced,Primary_Education,no,yes,no,no
37,technician,married,Tertiary_Education,no,no,no,no
36,blue-collar,single,Secondary_Education,no,no,no,no
36,admin.,married,Tertiary_Education,no,yes,no,no
41,technician,married,Secondary_Education,no,no,no,no
42,entrepreneur,married,Professional_Education,no,yes,no,yes
49,management,married,Secondary_Education,no,no,no,no
53,technician,married,Tertiary_Education,no,yes,no,no
42,admin.,divorced,Tertiary_Education,no,yes,no,no
33,blue-collar,married,Primary_Education,no,yes,no,no
40,admin.,married,Secondary_Education,no,no,no,no
30,admin.,divorced,Secondary_Education,no,no,no,no
31,entrepreneur,married,Professional_Education,no,yes,no,no
57,retired,single,Secondary_Education,no,no,no,no
36,admin.,married,Tertiary_Education,no,yes,no,no
56,self-employed,married,Professional_Education,no,no,yes,no
27,management,single,Secondary_Education,no,yes,yes,no
44,retired,single,Primary_Education,no,yes,yes,no
46,admin.,divorced,Tertiary_Education,no,yes,no,no
25,admin.,single,Secondary_Education,no,no,no,no
59,entrepreneur,married,Tertiary_Education,no,no,no,no
37,technician,married,Professional_Education,no,no,no,no
39,services,single,Secondary_Education,no,no,no,no
32,services,single,Secondary_Education,no,no,no,no
55,unemployed,divorced,Secondary_Education,no,no,no,no
25,services,single,Secondary_Education,no,yes,no,no
42,services,married,Secondary_Education,no,no,no,no
40,admin.,single,Secondary_Education,no,yes,yes,no
52,retired,married,Professional_Education,no,no,no,no
50,entrepreneur,married,Secondary_Education,no,yes,no,no
33,admin.,divorced,Tertiary_Education,no,no,no,no
31,management,married,Tertiary_Education,no,no,no,no
36,admin.,married,Secondary_Education,no,no,yes,no
40,admin.,married,Tertiary_Education,no,no,no,no
22,technician,single,Professional_Education,no,no,no,no
27,unemployed,married,Secondary_Education,no,yes,no,no
30,blue-collar,married,Secondary_Education,no,no,yes,no
39,management,married,Tertiary_Education,no,no,no,no
53,blue-collar,married,Secondary_Education,no,yes,no,no
23,blue-collar,single,Primary_Education,no,yes,no,no
45,management,single,Secondary_Education,no,yes,no,no
48,admin.,divorced,Secondary_Education,no,no,yes,no
37,blue-collar,married,Secondary_Education,no,no,no,no
40,technician,single,Professional_Education,no,yes,no,no
38,blue-collar,single,Secondary_Education,no,yes,no,no
33,admin.,married,Secondary_Education,no,yes,no,no
42,technician,divorced,Secondary_Education,no,no,no,no
30,admin.,married,Tertiary_Education,no,yes,yes,no
32,services,single,Secondary_Education,no,yes,no,no
21,student,single,Secondary_Education,no,no,no,no
37,services,married,Secondary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
51,management,married,Tertiary_Education,no,yes,no,no
50,entrepreneur,married,Primary_Education,no,no,no,no
36,blue-collar,single,Secondary_Education,no,yes,yes,no
56,retired,married,Primary_Education,no,yes,yes,no
44,self-employed,married,Professional_Education,no,yes,yes,no
56,admin.,married,Tertiary_Education,no,no,no,no
51,services,married,Secondary_Education,no,yes,no,no
58,entrepreneur,married,Primary_Education,no,yes,no,no
29,admin.,married,Secondary_Education,no,yes,no,no
48,admin.,single,Tertiary_Education,no,yes,no,no
37,blue-collar,married,Primary_Education,no,yes,no,no
31,admin.,divorced,Secondary_Education,no,no,no,no
34,self-employed,single,Tertiary_Education,no,yes,no,no
39,technician,single,Secondary_Education,no,yes,no,no
28,admin.,married,Tertiary_Education,no,no,no,no
33,blue-collar,married,Secondary_Education,no,no,no,no
36,admin.,married,Secondary_Education,no,yes,no,no
37,admin.,married,Secondary_Education,no,yes,no,no
52,retired,married,Tertiary_Education,no,yes,no,no
47,admin.,married,Secondary_Education,no,yes,no,no
44,blue-collar,married,Secondary_Education,no,no,no,no
38,technician,married,Professional_Education,no,yes,no,no
46,admin.,married,Secondary_Education,no,yes,no,no
33,management,married,Tertiary_Education,no,yes,no,no
38,admin.,married,Tertiary_Education,no,no,no,no
55,technician,married,Professional_Education,no,yes,yes,no
29,unemployed,single,Tertiary_Education,no,no,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
40,admin.,married,Tertiary_Education,no,no,no,no
27,blue-collar,married,Tertiary_Education,no,no,no,no
42,admin.,divorced,Tertiary_Education,no,no,no,no
37,admin.,single,Tertiary_Education,no,no,no,no
47,management,divorced,Tertiary_Education,no,no,no,no
33,admin.,single,Secondary_Education,no,yes,yes,no
58,technician,single,Professional_Education,no,yes,yes,no
27,entrepreneur,single,Tertiary_Education,no,no,no,no
32,admin.,married,Tertiary_Education,no,no,no,no
36,admin.,single,Tertiary_Education,no,no,no,no
35,admin.,married,Tertiary_Education,no,no,no,no
28,admin.,single,Secondary_Education,no,no,no,no
47,admin.,married,Tertiary_Education,no,yes,no,no
38,admin.,married,Secondary_Education,no,yes,no,no
46,admin.,married,Secondary_Education,no,no,yes,no
26,technician,married,Primary_Education,no,yes,no,no
29,admin.,married,Tertiary_Education,no,yes,no,no
39,admin.,married,Secondary_Education,no,yes,yes,no
33,unemployed,married,Secondary_Education,no,no,no,no
48,blue-collar,married,Professional_Education,no,yes,yes,no
38,housemaid,married,Secondary_Education,no,no,no,no
40,blue-collar,married,Secondary_Education,no,no,no,no
39,admin.,married,Professional_Education,no,no,no,no
37,blue-collar,married,Secondary_Education,no,no,no,no
33,services,divorced,Secondary_Education,no,yes,no,no
41,technician,married,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,no,no,no
24,services,single,Secondary_Education,no,no,no,no
53,technician,divorced,Tertiary_Education,no,yes,no,no
49,technician,married,Professional_Education,no,yes,no,no
42,management,married,Secondary_Education,no,no,no,no
47,blue-collar,divorced,Primary_Education,no,yes,yes,no
31,services,single,Professional_Education,no,yes,no,no
46,blue-collar,single,Secondary_Education,no,no,no,no
54,technician,married,Secondary_Education,no,no,no,no
32,services,married,Secondary_Education,no,no,no,no
32,admin.,single,Tertiary_Education,no,yes,no,no
40,admin.,single,Tertiary_Education,no,no,no,yes
39,management,single,Tertiary_Education,no,no,no,yes
25,blue-collar,married,Secondary_Education,no,yes,no,no
26,blue-collar,married,Secondary_Education,no,no,no,no
46,management,married,Secondary_Education,no,no,no,no
26,blue-collar,married,Secondary_Education,no,yes,no,no
54,blue-collar,married,Professional_Education,no,no,no,no
47,blue-collar,married,Primary_Education,no,yes,no,no
41,self-employed,single,Tertiary_Education,no,yes,yes,no
36,technician,married,Secondary_Education,no,no,no,no
30,blue-collar,single,Secondary_Education,no,yes,no,yes
47,admin.,married,Tertiary_Education,no,no,no,no
52,management,married,Primary_Education,no,no,no,no
