Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,,Price
Clifton Hill,17 Myrtle St,2,h,S,Nelson,10/9/2016,3.4,3068,2,1,2,239,96,1900,Yarra,-37.7918,144.997,Northern Metropolitan,,1435000
Clifton Hill,12 Kiewa St,2,h,SP,Nelson,10/12/2016,3.4,3068,2,1,0,197,,,Yarra,-37.7924,145.0002,Northern Metropolitan,,1417000
Clifton Hill,40 Myrtle St,2,h,S,Jellis,10/12/2016,3.4,3068,2,1,0,164,99,1890,Yarra,-37.7912,144.9967,Northern Metropolitan,,1290000
Clifton Hill,195 Gold St,3,h,S,Nelson,12/11/2016,3.4,3068,3,2,0,0,,,Yarra,-37.7917,144.9902,Northern Metropolitan,,1226000
Clifton Hill,3/30 Edmund St,2,u,S,iTRAK,13/08/2016,3.4,3068,2,1,1,515,50,1970,Yarra,-37.7875,145.0049,Northern Metropolitan,,495000
Clifton Hill,4/56 John St,1,u,VB,Collins,13/08/2016,3.4,3068,1,1,1,0,,,Yarra,-37.7873,144.9958,Northern Metropolitan,,325000
Clifton Hill,11 Page St,3,h,S,Collins,13/08/2016,3.4,3068,3,2,1,176,135,1890,Yarra,-37.7921,144.9898,Northern Metropolitan,,1370000
Clifton Hill,36 Ogrady St,2,h,S,Nelson,15/10/2016,3.4,3068,2,1,2,251,,,Yarra,-37.787,144.9988,Northern Metropolitan,,1620000
Clifton Hill,69 Field St,3,h,SP,Harrington,16/07/2016,3.4,3068,3,3,1,142,,1995,Yarra,-37.7928,145.0021,Northern Metropolitan,,1180000
Clifton Hill,40 Spensley St,2,h,S,Nelson,17/09/2016,3.4,3068,2,1,0,219,,,Yarra,-37.7882,144.9984,Northern Metropolitan,,1405000
Clifton Hill,2A Council St,2,h,VB,Nelson,18/03/2017,3.4,3068,2,1,0,100,,,Yarra,-37.7923,144.9858,Northern Metropolitan,,880000
Clifton Hill,31 Fenwick St,2,h,VB,Nelson,18/03/2017,3.4,3068,2,1,0,156,107,1890,Yarra,-37.7892,144.9999,Northern Metropolitan,,1450000
Clifton Hill,104 Noone St,2,h,S,Nelson,18/03/2017,3.4,3068,2,1,0,170,,,Yarra,-37.7936,144.995,Northern Metropolitan,,856000
Clifton Hill,7/37 Groom St,2,u,S,Collins,18/06/2016,3.4,3068,2,2,2,0,136,2005,Yarra,-37.7937,144.9983,Northern Metropolitan,,885500
Clifton Hill,49 Fenwick St,3,h,S,Nelson,19/11/2016,3.4,3068,3,2,1,201,,,Yarra,-37.7884,145,Northern Metropolitan,,1680000
Clifton Hill,1 John St,2,h,S,Nelson,22/05/2016,3.4,3068,2,1,1,103,,,Yarra,-37.7898,144.9957,Northern Metropolitan,,730000
Clifton Hill,18 Barries Pl,3,t,SP,Jellis,24/09/2016,3.4,3068,3,3,1,67,119,2010,Yarra,-37.7946,144.9989,Northern Metropolitan,,825000
Clifton Hill,1/493 Hoddle St,2,u,SP,Jellis,24/09/2016,3.4,3068,2,1,1,0,,1970,Yarra,-37.7931,144.9938,Northern Metropolitan,,533000
Clifton Hill,20 Gordon St,2,h,S,Collins,25/02/2017,3.4,3068,2,1,0,151,,1910,Yarra,-37.7912,144.9963,Northern Metropolitan,,1430000
Clifton Hill,1/1 Marshall Pl,4,h,S,Nelson,25/02/2017,3.4,3068,4,2,0,162,169,1995,Yarra,-37.7885,144.9994,Northern Metropolitan,,1506000
Clifton Hill,48 Council St,3,h,VB,Nelson,26/07/2016,3.4,3068,3,1,1,169,,,Yarra,-37.7925,144.9877,Northern Metropolitan,,1150000
Clifton Hill,3 Hodgkinson St,3,h,S,Nelson,27/06/2016,3.4,3068,3,1,0,118,118,1880,Yarra,-37.7921,144.9858,Northern Metropolitan,,1360000
Clifton Hill,53 John St,2,t,VB,Miles,28/08/2016,3.4,3068,2,1,1,0,,,Yarra,-37.7873,144.9961,Northern Metropolitan,,640000
Coburg,29 Molesworth St,2,h,SP,Brad,3/9/2016,7.8,3058,2,1,1,371,93,1930,Moreland,-37.735,144.9589,Northern Metropolitan,,850000
Coburg,10 Shackell St,3,h,S,Nelson,3/9/2016,7.8,3058,2,1,1,286,110,1890,Moreland,-37.7427,144.952,Northern Metropolitan,,784000
Coburg,37 Elizabeth St,3,h,S,Nelson,3/12/2016,7.8,3058,3,1,0,702,108,1950,Moreland,-37.7391,144.9812,Northern Metropolitan,,680000
Coburg,38 Harding St,4,h,S,Nelson,3/12/2016,7.8,3058,4,1,2,596,,,Moreland,-37.7456,144.9696,Northern Metropolitan,,1221000
Coburg,1/58 Moore St,2,t,S,Nelson,3/12/2016,7.8,3058,2,2,1,0,176,2010,Moreland,-37.7546,144.9713,Northern Metropolitan,,807000
Coburg,181 Munro St,3,h,S,Del,3/12/2016,7.8,3058,3,1,2,371,,,Moreland,-37.7435,144.9507,Northern Metropolitan,,790000
Coburg,43 Ohea St,4,h,S,Nelson,3/12/2016,7.8,3058,4,2,1,295,,,Moreland,-37.7374,144.9617,Northern Metropolitan,,955000
Coburg,8 Watchtower Rd,3,h,PI,Walshe,4/2/2016,7.8,3058,3,1,2,142,123,2005,Moreland,-37.7382,144.973,Northern Metropolitan,,675000
Coburg,12 Hardwick St,3,h,S,Jellis,4/3/2017,7.8,3058,3,2,1,278,278,,Moreland,-37.7494,144.9686,Northern Metropolitan,,1010000
Coburg,3 Mavis St,3,h,S,Nelson,4/3/2017,7.8,3058,3,2,2,423,140,1940,Moreland,-37.7493,144.9559,Northern Metropolitan,,1202000
Coburg,243 Moreland Rd,3,h,S,Ray,4/3/2017,7.8,3058,3,1,1,233,180,1890,Moreland,-37.7549,144.9611,Northern Metropolitan,,1370000
Coburg,61 Murray Rd,2,h,S,hockingstuart,4/3/2017,7.8,3058,2,1,1,0,,,Moreland,-37.7358,144.9801,Northern Metropolitan,,550000
Coburg,45 Portland St,3,h,VB,Jellis,4/3/2017,7.8,3058,3,2,3,370,110,1920,Moreland,-37.744,144.9501,Northern Metropolitan,,1000000
Coburg,6 Stawell St,3,h,S,Brad,4/3/2017,7.8,3058,3,1,2,386,,,Moreland,-37.7364,144.96,Northern Metropolitan,,935500
Coburg,35 The Grove,8,u,PI,Peter,4/3/2017,7.8,3058,4,2,4,983,,,Moreland,-37.7517,144.9699,Northern Metropolitan,,2250000
Coburg,171 Moreland Rd,4,h,PI,Jellis,4/6/2016,7.8,3058,3,1,1,536,164,1910,Moreland,-37.7555,144.9658,Northern Metropolitan,,145000
Coburg,191 Ohea St,4,h,S,LITTLE,4/6/2016,7.8,3058,3,2,1,439,,,Moreland,-37.7363,144.9507,Northern Metropolitan,,905000
Coburg,33 Wellington St,3,h,S,Peter,4/6/2016,7.8,3058,3,1,1,283,109,1915,Moreland,-37.7416,144.9582,Northern Metropolitan,,860000
Coburg,16 Linda St,2,h,S,Jellis,6/8/2016,7.8,3058,2,1,1,170,101,1890,Moreland,-37.7508,144.9608,Northern Metropolitan,,953000
Coburg,6 Shackell St,2,h,SP,Nelson,6/8/2016,7.8,3058,2,1,1,280,93,1900,Moreland,-37.7429,144.952,Northern Metropolitan,,735000
Coburg,15/1 Manna Gum Ct,3,t,PI,Brace,7/5/2016,7.8,3058,3,2,2,0,168,,Moreland,-37.7372,144.9764,Northern Metropolitan,,550000
Coburg,56 Rose St,3,h,VB,Nelson,7/5/2016,7.8,3058,3,1,1,576,,,Moreland,-37.7432,144.9474,Northern Metropolitan,,1100000
Coburg,27 Higinbotham St,3,h,S,Brad,7/11/2016,7.8,3058,3,1,1,372,125,1920,Moreland,-37.735,144.9581,Northern Metropolitan,,947000
Coburg,2/6 McKay St,2,u,SP,Jellis,7/11/2016,7.8,3058,2,1,1,0,74,1970,Moreland,-37.7405,144.9644,Northern Metropolitan,,500000
Coburg,2/58 Moore St,3,t,S,Nelson,7/11/2016,7.8,3058,3,2,2,263,,2008,Moreland,-37.7546,144.9713,Northern Metropolitan,,865000
Coburg,7/13 Clarendon St,2,u,S,Nelson,8/10/2016,7.8,3058,2,1,1,0,62,1980,Moreland,-37.7527,144.9522,Northern Metropolitan,,466000
Coburg,3/58 Moore St,3,t,VB,Nelson,8/10/2016,7.8,3058,3,2,1,255,164,2014,Moreland,-37.7546,144.9713,Northern Metropolitan,,740000
Coburg,105 Moreland Rd,3,h,S,Nicholson,8/10/2016,7.8,3058,3,1,1,370,130,1930,Moreland,-37.7561,144.9718,Northern Metropolitan,,812000
Coburg,107 Moreland Rd,3,h,S,Nicholson,8/10/2016,7.8,3058,3,1,0,378,124,1930,Moreland,-37.7561,144.9716,Northern Metropolitan,,766000
Coburg,109 Moreland Rd,3,h,S,Nicholson,8/10/2016,7.8,3058,2,1,1,374,118,1910,Moreland,-37.7561,144.9715,Northern Metropolitan,,825000
Coburg,2 Quarry Cct,4,h,S,Nelson,8/10/2016,7.8,3058,4,2,2,494,300,2001,Moreland,-37.7359,144.9711,Northern Metropolitan,,1131000
Coburg,114 Reynard St,3,h,SP,Nelson,8/10/2016,7.8,3058,3,2,1,417,178,1940,Moreland,-37.7478,144.9583,Northern Metropolitan,,1064000
Coburg,3/262 Reynard St,2,t,PI,Ray,8/10/2016,7.8,3058,2,2,1,114,,,Moreland,-37.7466,144.9482,Northern Metropolitan,,610000
Coburg,60 Glengyle St,3,h,S,Nelson,10/9/2016,7.8,3058,3,1,1,379,125,1925,Moreland,-37.7544,144.9764,Northern Metropolitan,,1210000
Coburg,8/6 McKay St,2,u,S,Nelson,10/9/2016,7.8,3058,2,1,1,0,80,1965,Moreland,-37.7405,144.9644,Northern Metropolitan,,434000
Coburg,4/44 Victoria St,2,u,SP,Peter,10/9/2016,7.8,3058,2,1,1,129,107,2012,Moreland,-37.7422,144.9606,Northern Metropolitan,,653000
Coburg,2/118 Bruce St,3,t,S,Nelson,10/12/2016,7.8,3058,3,1,2,119,109,1995,Moreland,-37.7403,144.9491,Northern Metropolitan,,640000
Coburg,31 Elizabeth St,2,h,S,Peter,10/12/2016,7.8,3058,2,1,1,597,,1960,Moreland,-37.7402,144.9807,Northern Metropolitan,,820000
Coburg,7 Gladstone St,4,h,S,Jellis,10/12/2016,7.8,3058,4,1,2,613,,,Moreland,-37.7433,144.9762,Northern Metropolitan,,1250000
Coburg,21 Governors Rd,5,h,S,Nelson,10/12/2016,7.8,3058,5,3,2,390,,,Moreland,-37.7376,144.9726,Northern Metropolitan,,1335000
Coburg,56 The Grove,6,h,VB,hockingstuart,10/12/2016,7.8,3058,6,2,2,1060,,,Moreland,-37.7523,144.9725,Northern Metropolitan,,1900000
Coburg,5 Donne St,3,h,S,ASL,12/11/2016,7.8,3058,3,1,1,464,,,Moreland,-37.753,144.9485,Northern Metropolitan,,1090000
Coburg,41 Service St,3,h,SP,Re,12/11/2016,7.8,3058,3,1,2,735,127,1920,Moreland,-37.7379,144.9623,Northern Metropolitan,,1130000
Coburg,1 Sutherland St,4,h,S,Nelson,12/11/2016,7.8,3058,4,2,2,480,,,Moreland,-37.7402,144.9607,Northern Metropolitan,,1145000
Coburg,38 Budds St,2,t,SP,Nelson,13/08/2016,7.8,3058,2,1,2,138,,,Moreland,-37.7427,144.9711,Northern Metropolitan,,657000
Coburg,1e The Avenue,3,h,S,Woodards,14/05/2016,7.8,3058,3,2,1,107,110,1994,Moreland,-37.7517,144.963,Northern Metropolitan,,763000
Coburg,53 Hawthorn St,2,h,S,Nelson,15/10/2016,7.8,3058,2,1,1,253,94,1910,Moreland,-37.7484,144.9521,Northern Metropolitan,,903000
Coburg,4 Miller St,3,h,S,Nelson,15/10/2016,7.8,3058,3,1,1,431,117,1970,Moreland,-37.75,144.9695,Northern Metropolitan,,1000000
Coburg,13 Shaftsbury St,4,h,SP,Nelson,15/10/2016,7.8,3058,3,2,4,482,256,2006,Moreland,-37.7529,144.9534,Northern Metropolitan,,1742000
Coburg,12 Gordon St,4,h,S,Brad,16/04/2016,7.8,3058,4,1,1,452,125,1925,Moreland,-37.7525,144.948,Northern Metropolitan,,865000
Coburg,11/5 Industry La,2,u,VB,Nelson,16/04/2016,7.8,3058,2,2,1,0,96,1880,Moreland,-37.7367,144.9701,Northern Metropolitan,,485000
Coburg,23 Berry St,3,h,S,Peter,16/07/2016,7.8,3058,3,2,3,405,156,1930,Moreland,-37.7464,144.959,Northern Metropolitan,,1278000
Coburg,4/93 Harding St,3,t,VB,Ray,17/09/2016,7.8,3058,3,2,2,0,109,2013,Moreland,-37.7458,144.9751,Northern Metropolitan,,590000
Coburg,45 Kerferd St,4,h,SP,Peter,17/09/2016,7.8,3058,4,2,1,381,,1938,Moreland,-37.7337,144.9548,Northern Metropolitan,,1000000
Coburg,15/1 Manna Gum Ct,3,t,PI,Brace,17/09/2016,7.8,3058,3,2,2,0,168,,Moreland,-37.7372,144.9764,Northern Metropolitan,,590000
Coburg,3 Phillips St,3,h,S,Considine,17/09/2016,7.8,3058,3,1,1,404,,,Moreland,-37.7504,144.9537,Northern Metropolitan,,1030000
Coburg,19 Audley St,4,h,S,Ray,18/03/2017,7.8,3058,4,3,1,420,146,1920,Moreland,-37.7501,144.962,Northern Metropolitan,,1136000
Coburg,13 Carron St,2,t,S,Ray,18/03/2017,7.8,3058,2,1,1,97,95,2014,Moreland,-37.7516,144.9623,Northern Metropolitan,,635000
Coburg,196 Ohea St,3,h,S,Brad,18/03/2017,7.8,3058,3,1,1,527,,,Moreland,-37.7359,144.9502,Northern Metropolitan,,1061000
Coburg,9 Vincent St,4,h,S,Nelson,18/03/2017,7.8,3058,4,1,2,370,,,Moreland,-37.7431,144.956,Northern Metropolitan,,1155000
Coburg,6 Farm Rd,4,h,PI,RT,18/06/2016,7.8,3058,3,2,2,312,,,Moreland,-37.7362,144.9714,Northern Metropolitan,,650000
Coburg,89 Gordon St,3,h,S,Nelson,18/06/2016,7.8,3058,3,2,2,435,,,Moreland,-37.7477,144.9483,Northern Metropolitan,,1286000
Coburg,31 Hardwick St,3,h,S,Nelson,18/06/2016,7.8,3058,3,1,2,255,,1920,Moreland,-37.7493,144.9701,Northern Metropolitan,,885000
Coburg,13 Hudson St,4,h,PI,Jellis,18/06/2016,7.8,3058,4,2,5,371,,1888,Moreland,-37.7436,144.962,Northern Metropolitan,,1160000
Coburg,203 Munro St,4,h,S,RE,18/06/2016,7.8,3058,4,1,1,856,189,1970,Moreland,-37.7432,144.9481,Northern Metropolitan,,1400000
Coburg,403/19 Pentridge Bvd,2,u,SP,Raine,18/06/2016,7.8,3058,2,2,1,0,,,Moreland,-37.7379,144.9683,Northern Metropolitan,,470000
Coburg,8 Gilbert St,3,h,S,Jellis,19/11/2016,7.8,3058,3,2,0,407,230,1930,Moreland,-37.7471,144.9579,Northern Metropolitan,,1260000
Coburg,1/33 Sheffield St,2,h,SP,Jellis,19/11/2016,7.8,3058,2,1,0,157,,,Moreland,-37.7464,144.9676,Northern Metropolitan,,920000
Coburg,52 Stawell St,3,h,S,Re,19/11/2016,7.8,3058,3,1,3,385,98,1920,Moreland,-37.734,144.9603,Northern Metropolitan,,841000
Coburg,4/2 Vincent St,2,u,S,Nelson,19/11/2016,7.8,3058,2,1,1,0,73,1975,Moreland,-37.7435,144.9563,Northern Metropolitan,,537500
Coburg,59 Moore St,2,h,S,Brad,22/08/2016,7.8,3058,2,1,2,520,,,Moreland,-37.7543,144.9717,Northern Metropolitan,,1130000
Coburg,5/39 Service St,2,t,S,Nelson,22/08/2016,7.8,3058,2,1,1,108,100,2007,Moreland,-37.7379,144.9617,Northern Metropolitan,,598000
Coburg,2 Walsh St,3,h,S,Raine,22/08/2016,7.8,3058,3,2,1,293,180,2006,Moreland,-37.7481,144.9663,Northern Metropolitan,,1120000
Coburg,24 Webb St,3,h,S,Nelson,22/08/2016,7.8,3058,3,1,1,371,100,1980,Moreland,-37.735,144.9558,Northern Metropolitan,,870000
Coburg,27 Bruce St,3,h,PI,Raine,23/04/2016,7.8,3058,2,1,2,462,72,1920,Moreland,-37.7448,144.9478,Northern Metropolitan,,680000
Coburg,185 Moreland Rd,1,h,S,Raine,23/04/2016,7.8,3058,1,1,1,108,,,Moreland,-37.7554,144.9648,Northern Metropolitan,,482500
Coburg,155 Nicholson St,3,h,S,Ray,23/04/2016,7.8,3058,3,1,2,577,131,1920,Moreland,-37.7459,144.9773,Northern Metropolitan,,825000
Coburg,11 Station St,3,h,S,Brad,23/04/2016,7.8,3058,3,1,0,238,131,1900,Moreland,-37.7539,144.9612,Northern Metropolitan,,725000
Coburg,144 The Avenue,4,h,VB,Nelson,23/04/2016,7.8,3058,4,3,1,515,249,1900,Moreland,-37.7537,144.9766,Northern Metropolitan,,1250000
Coburg,2 Franklin St,2,h,S,Jellis,24/09/2016,7.8,3058,2,1,3,457,89,1940,Moreland,-37.7505,144.9725,Northern Metropolitan,,1008000
Coburg,3/20 Loch St,2,t,S,Ray,24/09/2016,7.8,3058,2,2,1,76,,,Moreland,-37.7474,144.9621,Northern Metropolitan,,599000
Coburg,50a Rennie St,2,h,S,Nelson,24/09/2016,7.8,3058,2,1,1,483,,,Moreland,-37.7509,144.9696,Northern Metropolitan,,860000
Coburg,1 Shaftsbury St,4,h,SP,Grantham,24/09/2016,7.8,3058,4,1,1,488,142,1930,Moreland,-37.7537,144.9532,Northern Metropolitan,,990000
Coburg,3/30 Shaftsbury St,2,u,S,RT,24/09/2016,7.8,3058,2,1,1,0,72,1970,Moreland,-37.752,144.954,Northern Metropolitan,,451000
Coburg,211 Bell St,2,h,S,Brad,25/02/2017,7.8,3058,2,2,3,339,149,1920,Moreland,-37.7404,144.9559,Northern Metropolitan,,635000
Coburg,15 Hardwick St,5,h,PI,Raine,25/02/2017,7.8,3058,5,2,4,381,286,1985,Moreland,-37.7492,144.969,Northern Metropolitan,,1020000
Coburg,6 Hardwick St,3,h,S,Nelson,25/02/2017,7.8,3058,3,1,1,169,,,Moreland,-37.7494,144.9681,Northern Metropolitan,,967000
Coburg,32A Kelson St,3,h,VB,Jellis,25/02/2017,7.8,3058,3,1,3,336,112,1950,Moreland,-37.7408,144.9558,Northern Metropolitan,,1025000
Coburg,37 Kelson St,3,h,SP,Brad,25/02/2017,7.8,3058,3,1,1,138,102,2000,Moreland,-37.7406,144.9555,Northern Metropolitan,,700000
Coburg,48 Murray St,3,h,S,Nelson,25/02/2017,7.8,3058,3,1,3,206,80,1945,Moreland,-37.7382,144.9563,Northern Metropolitan,,1130000
Coburg,25a Ohea St,3,h,SA,Peter,25/02/2017,7.8,3058,3,1,2,385,,,Moreland,-37.7376,144.9638,Northern Metropolitan,,835000
Coburg,212 Reynard St,4,h,S,Hodges,25/02/2017,7.8,3058,4,1,4,531,187,1925,Moreland,-37.7473,144.9528,Northern Metropolitan,,1075000
Coburg,96 Reynard St,3,h,S,Brad,25/02/2017,7.8,3058,3,1,1,221,,1980,Moreland,-37.748,144.9603,Northern Metropolitan,,845000
Coburg,2/618 Sydney Rd,3,t,S,Brad,25/02/2017,7.8,3058,3,1,1,102,95,1976,Moreland,-37.736,144.9665,Northern Metropolitan,,600000
Coburg,185 The Avenue,4,h,S,Jellis,25/02/2017,7.8,3058,4,2,2,571,,,Moreland,-37.7535,144.9779,Northern Metropolitan,,1461000
Coburg,14 Rose St,4,h,PI,Peter,26/07/2016,7.8,3058,4,2,2,43,205,1930,Moreland,-37.7456,144.9469,Northern Metropolitan,,1150000
Coburg,3/19 Chandos St,2,u,S,Ray,27/06/2016,7.8,3058,2,1,2,0,70,1970,Moreland,-37.7474,144.9608,Northern Metropolitan,,515000
Coburg,124 Ohea St,3,h,PI,Raine,27/06/2016,7.8,3058,4,1,2,408,,1970,Moreland,-37.7366,144.9564,Northern Metropolitan,,770000
Coburg,5/228 Reynard St,2,h,S,Nelson,27/06/2016,7.8,3058,2,1,1,500,69,1975,Moreland,-37.747,144.9515,Northern Metropolitan,,472000
Coburg,32 Rose St,2,h,S,Peter,27/06/2016,7.8,3058,2,1,1,545,107,1940,Moreland,-37.7445,144.9471,Northern Metropolitan,,901000
Coburg,9 Sargood St,2,h,S,Nelson,27/06/2016,7.8,3058,2,1,0,167,,,Moreland,-37.7477,144.9647,Northern Metropolitan,,642000
Coburg,1/51 The Grove,2,h,S,Jellis,27/06/2016,7.8,3058,2,1,1,0,13,1969,Moreland,-37.7519,144.9721,Northern Metropolitan,,605000
Coburg,3/117 Gordon St,3,t,S,Nelson,27/11/2016,7.8,3058,3,1,1,116,140,1995,Moreland,-37.7454,144.9487,Northern Metropolitan,,687000
Coburg,100 Reynard St,4,h,PI,Re,27/11/2016,7.8,3058,4,2,2,307,203,1996,Moreland,-37.748,144.9602,Northern Metropolitan,,975000
Coburg,28 Rodda St,3,h,S,Jellis,27/11/2016,7.8,3058,3,1,1,309,,1880,Moreland,-37.7434,144.9697,Northern Metropolitan,,985000
Coburg,38 Soudan St,3,h,S,hockingstuart,27/11/2016,7.8,3058,3,1,1,459,,,Moreland,-37.7388,144.9529,Northern Metropolitan,,835000
Coburg,11 Vincent St,3,h,SP,Nelson,27/11/2016,7.8,3058,3,2,0,342,,,Moreland,-37.743,144.956,Northern Metropolitan,,951000
Coburg,9 Beckley St,3,h,S,Nelson,28/05/2016,7.8,3058,3,1,1,563,130,1930,Moreland,-37.7493,144.978,Northern Metropolitan,,1370000
Coburg,265 Bell St,2,h,VB,Nelson,28/05/2016,7.8,3058,2,1,2,381,92,1925,Moreland,-37.74,144.9516,Northern Metropolitan,,700000
Coburg,2/44 Berry St,3,t,S,Nelson,28/05/2016,7.8,3058,3,2,1,213,131,2010,Moreland,-37.7461,144.9584,Northern Metropolitan,,810000
Coburg,3/87 Gaffney St,2,u,SP,Raine,28/05/2016,7.8,3058,2,1,1,0,,2007,Moreland,-37.7336,144.9597,Northern Metropolitan,,445000
Coburg,13 Kaye Ct,4,h,S,Jellis,28/05/2016,7.8,3058,4,1,1,576,147,1960,Moreland,-37.7369,144.9637,Northern Metropolitan,,838000
Coburg,2 McPherson St,2,h,S,Nelson,28/05/2016,7.8,3058,2,1,1,370,,,Moreland,-37.7489,144.9598,Northern Metropolitan,,810000
Coburg,5 Saunders St,4,h,PI,Nelson,28/05/2016,7.8,3058,4,1,2,633,164,1990,Moreland,-37.7531,144.9504,Northern Metropolitan,,1150000
Coburg,6 Younger St,4,h,SP,Brad,28/05/2016,7.8,3058,3,1,1,412,160,1920,Moreland,-37.7432,144.9768,Northern Metropolitan,,931000
Coburg,10/23 Baxter St,1,u,S,Nelson,28/08/2016,7.8,3058,1,1,1,0,62,1976,Moreland,-37.7463,144.9635,Northern Metropolitan,,241000
Coburg,35 Campbell St,4,h,S,Jellis,28/08/2016,7.8,3058,3,2,2,394,,,Moreland,-37.7534,144.9679,Northern Metropolitan,,1331000
Coburg,40 Elizabeth St,1,h,SP,Brad,28/08/2016,7.8,3058,1,2,0,807,1,,Moreland,-37.7373,144.9825,Northern Metropolitan,,1007000
Coburg,29 Hardwick St,2,h,S,Nelson,28/08/2016,7.8,3058,2,1,1,263,114,1910,Moreland,-37.7493,144.97,Northern Metropolitan,,981000
Coburg,18 Industry La,2,t,S,Peter,28/08/2016,7.8,3058,2,1,1,0,86,1900,Moreland,-37.7367,144.9701,Northern Metropolitan,,570000
Coburg,1/38 Victoria St,2,h,S,Nelson,28/08/2016,7.8,3058,2,1,1,113,70,1970,Moreland,-37.7424,144.961,Northern Metropolitan,,500000
Coburg,12 Geake St,3,h,PI,Ray,30/07/2016,7.8,3058,3,2,0,559,,,Moreland,-37.7384,144.9617,Northern Metropolitan,,830000
Coburg,136 Gordon St,3,h,S,hockingstuart,30/07/2016,7.8,3058,2,1,2,537,,,Moreland,-37.7443,144.9494,Northern Metropolitan,,1194500
Coburg,44 Quarry Cct,2,u,S,Ray,30/07/2016,7.8,3058,2,2,1,0,,,Moreland,-37.7363,144.9723,Northern Metropolitan,,425000
Coburg,133 Rennie St,2,h,SP,Jellis,30/07/2016,7.8,3058,2,1,1,702,,,Moreland,-37.7517,144.9795,Northern Metropolitan,,645000
Coburg North,38B Livingstone St,4,h,S,Nelson,3/12/2016,9.2,3058,4,2,2,661,,,Moreland,-37.7246,144.9828,Northern Metropolitan,,895000
Coburg North,15 Ronald St,3,h,SP,hockingstuart,3/12/2016,9.2,3058,3,1,0,404,98,1950,Moreland,-37.7305,144.9803,Northern Metropolitan,,655000
Coburg North,3/1 Headley St,3,t,S,McGrath,4/3/2017,9.2,3058,3,1,1,178,120,2012,Moreland,-37.7297,144.9645,Northern Metropolitan,,631000
Coburg North,5/1 Headley St,2,t,S,McGrath,4/3/2017,9.2,3058,2,1,1,145,105,2010,Moreland,-37.7295,144.9641,Northern Metropolitan,,600000
Coburg North,24 Newlands Rd,4,h,SP,Brad,4/3/2017,9.2,3058,4,1,3,498,,,Moreland,-37.7329,144.9721,Northern Metropolitan,,820000
Coburg North,4 Pixel Cct,3,h,SP,hockingstuart,4/3/2017,9.2,3058,3,2,2,173,120,2010,Moreland,-37.7308,144.9832,Northern Metropolitan,,715000
Coburg North,53 Ronald St,3,h,SP,Barry,4/3/2017,9.2,3058,3,1,1,427,,,Moreland,-37.7303,144.9773,Northern Metropolitan,,735000
Coburg North,27 McMahons Rd,3,h,S,Nelson,4/6/2016,9.2,3058,3,1,2,565,115,1950,Moreland,-37.7283,144.969,Northern Metropolitan,,864000
Coburg North,7 Manly Ct,3,h,S,Nelson,7/5/2016,9.2,3058,3,1,2,626,108,1950,Moreland,-37.7201,144.9696,Northern Metropolitan,,700000
Coburg North,199 Elizabeth St,4,h,SP,Nelson,7/11/2016,9.2,3058,4,2,2,302,,,Moreland,-37.7271,144.9842,Northern Metropolitan,,735000
Coburg North,2b Rollo St,2,t,S,Nelson,7/11/2016,9.2,3058,2,1,1,0,86,2008,Moreland,-37.721,144.9527,Northern Metropolitan,,591000
Coburg North,17 Mathieson St,3,h,S,Nelson,8/10/2016,9.2,3058,2,1,3,586,145,1950,Moreland,-37.7205,144.9659,Northern Metropolitan,,860000
Coburg North,4 Sharp Gr,2,h,S,Love,8/10/2016,9.2,3058,2,1,2,563,116,1925,Moreland,-37.723,144.96,Northern Metropolitan,,765000
Coburg North,13 Pixel Cct,3,h,S,Nelson,10/9/2016,9.2,3058,3,1,2,104,138,2014,Moreland,-37.7307,144.9826,Northern Metropolitan,,625000
Coburg North,1 Boyne St,2,h,SP,Raine,10/12/2016,9.2,3058,2,1,3,526,90,1940,Moreland,-37.732,144.9832,Northern Metropolitan,,745000
Coburg North,19A Tilley St,4,h,PI,Jellis,10/12/2016,9.2,3058,4,3,2,501,258,2016,Moreland,-37.7266,144.9823,Northern Metropolitan,,1050000
Coburg North,23 Goleen St,3,h,S,Barry,11/3/2017,9.2,3058,3,1,3,576,,,Moreland,-37.7269,144.9654,Northern Metropolitan,,782000
Coburg North,17 Convent Ct,2,h,S,First,12/11/2016,9.2,3058,2,1,2,833,107,1960,Moreland,-37.7297,144.9654,Northern Metropolitan,,935000
Coburg North,9 Marama St,4,h,S,Ray,12/11/2016,9.2,3058,4,1,2,590,,1950,Moreland,-37.7197,144.9585,Northern Metropolitan,,1009000
Coburg North,1 McDonnell Rd,2,h,SP,Nelson,12/11/2016,9.2,3058,2,1,4,629,120,1960,Moreland,-37.7276,144.9688,Northern Metropolitan,,820000
Coburg North,5 Rollo St,3,h,S,Nelson,12/11/2016,9.2,3058,3,1,2,307,96,1950,Moreland,-37.7215,144.9533,Northern Metropolitan,,780000
Coburg North,25 Williams Rd,3,h,S,Brad,13/08/2016,9.2,3058,3,2,3,556,129,1950,Moreland,-37.7305,144.9605,Northern Metropolitan,,707000
Coburg North,16 Smith St,3,h,S,Nelson,15/10/2016,9.2,3058,3,1,1,367,,,Moreland,-37.728,144.963,Northern Metropolitan,,772000
