year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,6,23,2038.0,33.0,2251.0,8.0,DL,N623DL,1545,SEA,FAI,173.0,1533,20.0,38.0
2014,7,14,739.0,-1.0,1019.0,-4.0,AS,N625AS,634,SEA,PHX,140.0,1107,7.0,39.0
2014,1,31,1055.0,-3.0,1259.0,-11.0,OO,N983SW,6426,SEA,SFO,95.0,679,10.0,55.0
2014,11,14,713.0,73.0,1104.0,74.0,WN,N651SW,4836,SEA,PHX,144.0,1107,7.0,13.0
2014,5,8,1208.0,15.0,2018.0,5.0,DL,N706TW,403,PDX,JFK,286.0,2454,12.0,8.0
2014,11,26,630.0,-10.0,837.0,-13.0,OO,N219AG,3456,PDX,BUR,111.0,817,6.0,30.0
2014,5,21,1308.0,-3.0,1554.0,-4.0,DL,N365NW,1208,PDX,SLC,89.0,630,13.0,8.0
2014,9,8,721.0,6.0,844.0,-1.0,WN,N757LV,707,PDX,SMF,71.0,479,7.0,21.0
2014,1,14,718.0,-2.0,1055.0,-15.0,WN,N646SW,1008,SEA,PHX,139.0,1107,7.0,18.0
2014,11,22,1340.0,10.0,1720.0,5.0,WN,N399WN,1121,SEA,ABQ,134.0,1180,13.0,40.0
2014,1,7,703.0,-7.0,934.0,-8.0,OO,N219AG,3472,SEA,LGB,127.0,965,7.0,3.0
2014,3,8,2321.0,14.0,807.0,-7.0,B6,N646JB,498,SEA,BOS,268.0,2496,23.0,21.0
2014,2,16,1227.0,17.0,1755.0,0.0,AA,N4XGAA,1568,PDX,DFW,174.0,1616,12.0,27.0
2014,5,27,551.0,-4.0,1416.0,-8.0,UA,N66803,1082,PDX,EWR,298.0,2434,5.0,51.0
2014,5,21,2225.0,-10.0,57.0,-21.0,AS,N442AS,143,PDX,ANC,196.0,1542,22.0,25.0
2014,7,9,800.0,-5.0,942.0,-8.0,WN,N777QC,1520,PDX,OAK,87.0,543,8.0,0.0
2014,8,25,1029.0,-11.0,1303.0,-32.0,HA,N399HA,25,PDX,HNL,314.0,2603,10.0,29.0
2014,7,17,1155.0,0.0,1324.0,-16.0,WN,N780SW,207,PDX,OAK,75.0,543,11.0,55.0
2014,4,15,937.0,37.0,1223.0,17.0,AS,N587AS,875,SEA,LIH,327.0,2701,9.0,37.0
2014,3,12,2311.0,-4.0,152.0,-4.0,AS,N612AS,127,SEA,FAI,199.0,1533,23.0,11.0
2014,3,21,657.0,-5.0,932.0,-3.0,OO,N822SK,4597,SEA,LAX,129.0,954,6.0,57.0
2014,3,1,1421.0,64.0,1604.0,65.0,UA,N27205,1699,PDX,SFO,86.0,550,14.0,21.0
2014,5,13,1703.0,28.0,1848.0,38.0,WN,N409WN,522,PDX,OAK,83.0,543,17.0,3.0
2014,8,25,612.0,-3.0,1438.0,20.0,US,N650AW,616,SEA,PHL,297.0,2378,6.0,12.0
2014,10,20,2107.0,-2.0,507.0,-8.0,B6,N584JB,1206,PDX,JFK,279.0,2454,21.0,7.0
2014,10,12,1307.0,22.0,1528.0,-2.0,WN,N557WN,156,SEA,SAN,123.0,1050,13.0,7.0
2014,5,21,809.0,-1.0,1004.0,-11.0,WN,N619SW,599,SEA,OAK,92.0,671,8.0,9.0
2014,7,14,1300.0,-5.0,1514.0,-18.0,AS,N440AS,578,SEA,LAS,114.0,867,13.0,0.0
2014,6,14,635.0,5.0,1401.0,-2.0,DL,N806DN,1156,PDX,ATL,248.0,2172,6.0,35.0
2014,12,11,544.0,-1.0,919.0,-6.0,WN,N237WN,253,SEA,DEN,136.0,1024,5.0,44.0
2014,11,22,721.0,-4.0,936.0,-9.0,AS,N408AS,612,SEA,LAS,110.0,867,7.0,21.0
2014,4,1,1429.0,-1.0,1703.0,-1.0,AS,N551AS,472,SEA,LAX,130.0,954,14.0,29.0
2014,1,22,1113.0,-2.0,1242.0,-13.0,WN,N477WN,1259,PDX,SJC,77.0,569,11.0,13.0
2014,2,24,559.0,-1.0,1303.0,-25.0,DL,N3756,2547,PDX,ATL,231.0,2172,5.0,59.0
2014,5,22,756.0,-4.0,1017.0,-1.0,AS,N795AS,568,PDX,LAX,111.0,834,7.0,56.0
2014,11,12,656.0,-4.0,1113.0,-7.0,AS,N579AS,833,PDX,HNL,354.0,2603,6.0,56.0
2014,5,10,1715.0,-5.0,1854.0,-38.0,AS,N596AS,378,SEA,SFO,85.0,679,17.0,15.0
2014,11,27,951.0,-4.0,1205.0,1.0,AS,N615AS,318,SEA,SFO,109.0,679,9.0,51.0
2014,6,17,1124.0,4.0,1407.0,2.0,AS,N457AS,656,SEA,PHX,143.0,1107,11.0,24.0
2014,10,27,554.0,-6.0,1303.0,-10.0,DL,N6704Z,1350,SEA,DTW,220.0,1927,5.0,54.0
2014,8,19,1300.0,-5.0,1524.0,-8.0,AS,N307AS,578,SEA,LAS,113.0,867,13.0,0.0
2014,3,29,2219.0,19.0,622.0,14.0,UA,N37434,1275,SEA,EWR,279.0,2402,22.0,19.0
2014,8,25,1201.0,1.0,1958.0,-7.0,WN,N241WN,506,SEA,BWI,280.0,2335,12.0,1.0
2014,12,3,2238.0,8.0,642.0,4.0,DL,N3755D,1542,SEA,JFK,279.0,2422,22.0,38.0
2014,7,20,1742.0,-3.0,2001.0,-7.0,AS,N590AS,562,PDX,LAX,118.0,834,17.0,42.0
2014,5,11,1409.0,-1.0,1624.0,-3.0,AS,N563AS,606,SEA,LAS,110.0,867,14.0,9.0
2014,9,30,1843.0,-7.0,1935.0,-4.0,OO,N810SK,4792,PDX,SEA,27.0,129,18.0,43.0
2014,5,10,655.0,-10.0,911.0,-13.0,B6,N784JB,1121,PDX,LGB,115.0,846,6.0,55.0
2014,12,4,907.0,-3.0,1144.0,-2.0,AS,N309AS,442,SEA,LAX,130.0,954,9.0,7.0
2014,6,26,1419.0,32.0,1623.0,14.0,B6,N652JB,1521,PDX,LGB,105.0,846,14.0,19.0
2014,5,27,1412.0,-6.0,1652.0,3.0,B6,N605JB,407,SEA,LGB,140.0,965,14.0,12.0
2014,7,17,852.0,-8.0,1404.0,-5.0,DL,N6713Y,1453,SEA,MSP,162.0,1399,8.0,52.0
2014,6,2,1603.0,3.0,1804.0,6.0,AS,N755AS,346,SEA,OAK,104.0,671,16.0,3.0
2014,9,22,1018.0,-12.0,1523.0,-12.0,OO,N218AG,3468,SEA,OMA,164.0,1368,10.0,18.0
2014,3,21,711.0,11.0,851.0,6.0,VX,N836VA,84,PDX,SFO,83.0,550,7.0,11.0
2014,5,2,604.0,0.0,1412.0,-23.0,UA,N69813,1021,SEA,EWR,278.0,2402,6.0,4.0
2014,2,18,1359.0,-6.0,1722.0,-17.0,AS,N622AS,670,SEA,DEN,119.0,1024,13.0,59.0
2014,8,8,2315.0,0.0,616.0,-12.0,DL,N354NW,2568,SEA,CVG,223.0,1965,23.0,15.0
2014,6,25,1311.0,5.0,2100.0,-7.0,UA,N67815,1634,SEA,IAD,269.0,2306,13.0,11.0
2014,6,24,1343.0,-2.0,2048.0,-5.0,DL,N699DL,2424,SEA,DTW,221.0,1927,13.0,43.0
2014,4,15,658.0,-2.0,1553.0,42.0,DL,N723TW,2550,SEA,JFK,331.0,2422,6.0,58.0
2014,10,7,1313.0,-1.0,1537.0,5.0,DL,N3765,1182,SEA,LAS,117.0,867,13.0,13.0
2014,5,23,1815.0,30.0,2006.0,21.0,WN,N236WN,4208,SEA,SJC,99.0,697,18.0,15.0
2014,7,8,656.0,-4.0,1538.0,21.0,DL,N712TW,2588,SEA,JFK,308.0,2422,6.0,56.0
2014,3,5,1403.0,-2.0,1641.0,4.0,AS,N794AS,532,SEA,ONT,134.0,956,14.0,3.0
2014,12,14,1432.0,187.0,1518.0,183.0,OO,N603SK,4611,PDX,SEA,28.0,129,14.0,32.0
2014,3,3,903.0,-2.0,1653.0,-27.0,AS,N413AS,8,SEA,EWR,273.0,2402,9.0,3.0
2014,8,4,556.0,-4.0,1346.0,-34.0,UA,N76269,1082,SEA,EWR,274.0,2402,5.0,56.0
2014,9,5,1104.0,-1.0,1258.0,-1.0,OO,N948SW,5197,PDX,SFO,91.0,550,11.0,4.0
2014,11,10,1453.0,3.0,1555.0,-4.0,AS,N590AS,67,SEA,KTN,104.0,680,14.0,53.0
2014,11,12,833.0,3.0,1241.0,-34.0,AS,N529AS,879,SEA,LIH,350.0,2701,8.0,33.0
2014,3,22,707.0,2.0,952.0,7.0,AS,N423AS,466,SEA,LAX,126.0,954,7.0,7.0
2014,6,24,1952.0,-8.0,2156.0,-7.0,AS,N708AS,326,SEA,SJC,105.0,697,19.0,52.0
2014,6,9,2022.0,37.0,2245.0,34.0,DL,N817DN,1581,SEA,ANC,185.0,1448,20.0,22.0
2014,1,2,2226.0,-4.0,2331.0,-10.0,OO,N585SW,5437,PDX,LMT,51.0,241,22.0,26.0
2014,1,23,2236.0,-9.0,608.0,-2.0,DL,N398DA,503,PDX,ATL,257.0,2172,22.0,36.0
2014,8,5,1540.0,5.0,1920.0,-5.0,WN,N712SW,362,SEA,ABQ,145.0,1180,15.0,40.0
2014,12,31,558.0,-2.0,738.0,-4.0,AS,N585AS,406,PDX,SJC,80.0,569,5.0,58.0
2014,10,22,821.0,-9.0,1019.0,-13.0,AS,N551AS,626,PDX,LAS,103.0,763,8.0,21.0
2014,7,14,2100.0,10.0,2301.0,6.0,AS,N590AS,300,SEA,SFO,105.0,679,21.0,0.0
2014,7,17,2220.0,0.0,2258.0,-2.0,OO,N271YV,5440,PDX,RDM,29.0,116,22.0,20.0
2014,3,13,1756.0,-9.0,2018.0,-17.0,OO,N693CA,4824,SEA,LAX,118.0,954,17.0,56.0
2014,4,20,2216.0,-4.0,608.0,-24.0,AS,N461AS,24,SEA,BOS,270.0,2496,22.0,16.0
2014,7,9,623.0,-2.0,825.0,4.0,UA,N443UA,302,PDX,SFO,86.0,550,6.0,23.0
2014,9,27,836.0,-4.0,1059.0,-31.0,AS,N596AS,863,PDX,OGG,307.0,2562,8.0,36.0
2014,10,23,841.0,1.0,1705.0,-10.0,AS,N408AS,38,SEA,FLL,307.0,2717,8.0,41.0
2014,1,9,2225.0,0.0,2301.0,-1.0,OO,N561SW,5440,PDX,RDM,27.0,116,22.0,25.0
2014,8,8,2333.0,-17.0,511.0,-24.0,AA,N3CFAA,2486,SEA,ORD,203.0,1721,23.0,33.0
2014,7,11,1759.0,59.0,2049.0,59.0,WN,N951WN,482,SEA,PHX,150.0,1107,17.0,59.0
2014,5,19,702.0,-3.0,936.0,-4.0,VX,N624VA,1780,SEA,LAX,134.0,954,7.0,2.0
2014,7,3,1417.0,-4.0,2014.0,4.0,UA,N563UA,961,SEA,ORD,201.0,1721,14.0,17.0
2014,12,18,644.0,0.0,1202.0,4.0,DL,N596NW,2314,SEA,MSP,170.0,1399,6.0,44.0
2014,12,31,828.0,-7.0,1349.0,-1.0,WN,N293WN,619,PDX,MCI,182.0,1482,8.0,28.0
2014,10,3,1207.0,27.0,1405.0,15.0,WN,N8608N,571,PDX,LAS,105.0,763,12.0,7.0
2014,3,4,1300.0,15.0,1429.0,9.0,WN,N727SW,4741,SEA,RNO,66.0,564,13.0,0.0
2014,10,25,2233.0,-7.0,437.0,-23.0,UA,N516UA,791,SEA,IAH,225.0,1874,22.0,33.0
2014,4,20,1026.0,-9.0,1246.0,-9.0,AS,N453AS,586,SEA,LAS,116.0,867,10.0,26.0
2014,11,28,958.0,-2.0,1108.0,18.0,OO,N604SK,4495,SEA,PDX,32.0,129,9.0,58.0
2014,12,17,600.0,0.0,833.0,-21.0,AS,N527AS,81,SEA,ANC,194.0,1448,6.0,0.0
2014,3,21,2021.0,-2.0,2202.0,-10.0,OO,N983SW,5210,PDX,SFO,82.0,550,20.0,21.0
2014,1,24,1550.0,23.0,1725.0,10.0,UA,N855UA,639,PDX,SFO,82.0,550,15.0,50.0
2014,9,13,2118.0,-2.0,2339.0,-12.0,AS,N305AS,731,SEA,ANC,183.0,1448,21.0,18.0
2014,3,22,1237.0,-3.0,1813.0,-17.0,AS,N307AS,692,SEA,SAT,202.0,1774,12.0,37.0
2014,11,16,1308.0,-2.0,1559.0,-3.0,DL,N675DL,2157,SEA,SLC,87.0,689,13.0,8.0
2014,11,10,755.0,-5.0,859.0,1.0,AS,N564AS,690,SEA,GEG,38.0,224,7.0,55.0
2014,12,2,2131.0,66.0,2318.0,73.0,WN,N366SW,4007,SEA,SMF,92.0,605,21.0,31.0
2014,4,5,1116.0,1.0,1921.0,-11.0,US,N678AW,668,SEA,PHL,277.0,2378,11.0,16.0
2014,8,19,930.0,-4.0,1656.0,16.0,DL,N6705Y,1350,SEA,DTW,241.0,1927,9.0,30.0
2014,11,25,528.0,-2.0,845.0,-18.0,UA,N73445,1578,SEA,DEN,113.0,1024,5.0,28.0
2014,4,11,1822.0,-3.0,2112.0,15.0,OO,N806SK,4824,SEA,LAX,141.0,954,18.0,22.0
2014,8,27,900.0,0.0,1128.0,-7.0,AS,N520AS,536,SEA,LAX,126.0,954,9.0,0.0
2014,5,10,1159.0,5.0,1420.0,-12.0,OO,N712SK,6371,SEA,LAX,118.0,954,11.0,59.0
2014,7,20,1629.0,-3.0,1920.0,-4.0,DL,N635DL,1457,SEA,SLC,91.0,689,16.0,29.0
2014,7,16,1602.0,-8.0,2159.0,4.0,AA,N3DNAA,1209,SEA,ORD,204.0,1721,16.0,2.0
2014,5,1,1303.0,-7.0,1823.0,3.0,AS,N613AS,34,SEA,MSP,180.0,1399,13.0,3.0
2014,3,30,1723.0,3.0,1927.0,-6.0,AS,N551AS,378,SEA,SFO,104.0,679,17.0,23.0
2014,12,24,1338.0,74.0,1537.0,85.0,UA,N14219,1077,PDX,SFO,107.0,550,13.0,38.0
2014,10,6,1632.0,28.0,1827.0,37.0,OO,N789SK,5553,PDX,SFO,91.0,550,16.0,32.0
2014,9,28,1135.0,-5.0,1745.0,10.0,AA,N3HBAA,1628,SEA,ORD,211.0,1721,11.0,35.0
2014,1,19,1009.0,-6.0,1408.0,-12.0,HA,N389HA,25,PDX,HNL,335.0,2603,10.0,9.0
2014,7,4,1413.0,13.0,1532.0,8.0,AS,N756AS,71,SEA,JNU,121.0,909,14.0,13.0
2014,3,15,2243.0,3.0,605.0,-2.0,DL,N618DL,2529,PDX,ATL,239.0,2172,22.0,43.0
2014,4,22,715.0,0.0,1525.0,-15.0,AA,N3GJAA,236,SEA,JFK,284.0,2422,7.0,15.0
2014,5,14,624.0,-6.0,852.0,-3.0,AS,N459AS,558,PDX,LAX,112.0,834,6.0,24.0
2014,3,16,653.0,-9.0,932.0,-3.0,OO,N810SK,4597,SEA,LAX,125.0,954,6.0,53.0
2014,10,6,630.0,10.0,922.0,27.0,AS,N793AS,470,SEA,SAN,142.0,1050,6.0,30.0
2014,10,14,859.0,-1.0,1155.0,15.0,AS,N528AS,536,SEA,LAX,145.0,954,8.0,59.0
2014,6,27,2148.0,28.0,606.0,43.0,B6,N606JB,264,SEA,JFK,290.0,2422,21.0,48.0
2014,11,15,1424.0,-1.0,1610.0,4.0,AS,N409AS,362,SEA,SMF,79.0,605,14.0,24.0
2014,3,16,1619.0,-6.0,1825.0,-10.0,OO,N217AG,3494,PDX,SBA,107.0,784,16.0,19.0
2014,5,28,34.0,35.0,651.0,46.0,UA,N438UA,206,SEA,IAH,238.0,1874,0.0,34.0
2014,5,30,1448.0,-12.0,1959.0,-16.0,DL,N902DA,2430,PDX,MSP,171.0,1426,14.0,48.0
2014,11,16,2129.0,-6.0,2342.0,-8.0,AS,N433AS,608,SEA,LAS,114.0,867,21.0,29.0
2014,9,28,1932.0,-8.0,2145.0,-12.0,AS,N520AS,524,SEA,BUR,112.0,937,19.0,32.0
2014,2,16,1207.0,27.0,1914.0,26.0,DL,N3743H,2424,SEA,DTW,220.0,1927,12.0,7.0
2014,4,2,1904.0,-1.0,2110.0,0.0,WN,N212WN,1565,SEA,SJC,98.0,697,19.0,4.0
2014,3,28,708.0,-7.0,930.0,1.0,AS,N440AS,222,SEA,SFO,105.0,679,7.0,8.0
2014,1,2,,,,,UA,,1710,SEA,EWR,,2402,,
2014,7,30,1301.0,-4.0,1559.0,-2.0,DL,N822DN,2157,SEA,SLC,94.0,689,13.0,1.0
2014,1,31,2310.0,77.0,700.0,58.0,UA,N75429,1142,SEA,EWR,268.0,2402,23.0,10.0
2014,8,14,1114.0,-1.0,1459.0,9.0,WN,N632SW,153,PDX,DEN,146.0,991,11.0,14.0
2014,9,27,1145.0,75.0,1659.0,84.0,OO,N219AG,3468,SEA,OMA,169.0,1368,11.0,45.0
2014,3,8,1231.0,-4.0,1504.0,7.0,AS,N320AS,610,SEA,LAS,115.0,867,12.0,31.0
2014,7,15,531.0,6.0,1152.0,10.0,UA,N14242,1101,SEA,IAH,238.0,1874,5.0,31.0
2014,12,19,724.0,-1.0,1105.0,-6.0,AS,N760AS,634,SEA,PHX,144.0,1107,7.0,24.0
2014,3,29,1644.0,7.0,1951.0,25.0,DL,N813DN,2549,SEA,SLC,87.0,689,16.0,44.0
2014,5,13,1755.0,-5.0,1933.0,-12.0,VX,N842VA,813,PDX,SFO,84.0,550,17.0,55.0
2014,2,24,1807.0,-3.0,2056.0,-9.0,DL,N6704Z,2150,SEA,SLC,84.0,689,18.0,7.0
2014,4,11,725.0,0.0,1007.0,16.0,AS,N795AS,530,SEA,ONT,133.0,956,7.0,25.0
2014,2,2,809.0,45.0,1033.0,53.0,UA,N39450,1173,SEA,SFO,112.0,679,8.0,9.0
2014,6,4,555.0,-5.0,925.0,-2.0,F9,N209FR,796,PDX,DEN,125.0,991,5.0,55.0
2014,11,3,1445.0,-5.0,1829.0,-7.0,US,N672AW,500,SEA,PHX,139.0,1107,14.0,45.0
2014,12,25,854.0,2.0,1405.0,-4.0,DL,N588NW,1453,SEA,MSP,167.0,1399,8.0,54.0
2014,9,4,829.0,-1.0,1444.0,19.0,AA,N3EJAA,42,SEA,ORD,206.0,1721,8.0,29.0
2014,5,22,1325.0,-10.0,1932.0,2.0,AA,N3EHAA,2269,SEA,DFW,222.0,1660,13.0,25.0
2014,9,11,58.0,87.0,645.0,87.0,UA,N14230,1167,SEA,ORD,204.0,1721,0.0,58.0
2014,4,11,1746.0,6.0,1950.0,5.0,WN,N962WN,1016,PDX,LAS,110.0,763,17.0,46.0
2014,12,8,1724.0,-3.0,2057.0,-4.0,UA,N87513,1651,SEA,DEN,126.0,1024,17.0,24.0
2014,4,9,506.0,-9.0,826.0,-28.0,UA,N17229,1119,SEA,DEN,122.0,1024,5.0,6.0
2014,8,5,1419.0,-1.0,1639.0,-10.0,AS,N315AS,93,SEA,ANC,179.0,1448,14.0,19.0
2014,8,6,2106.0,1.0,2204.0,5.0,OO,N693CA,4503,SEA,PDX,31.0,129,21.0,6.0
2014,8,8,1306.0,-9.0,1401.0,-10.0,OO,N562SW,5317,SEA,PDX,29.0,129,13.0,6.0
2014,8,8,646.0,1.0,1230.0,0.0,AS,N403AS,662,SEA,DFW,203.0,1660,6.0,46.0
2014,11,12,648.0,-12.0,857.0,-7.0,OO,N604SK,4608,SEA,SJC,105.0,697,6.0,48.0
2014,6,28,1424.0,4.0,1949.0,-21.0,AA,N597AA,225,PDX,DFW,177.0,1616,14.0,24.0
2014,6,17,1319.0,14.0,2119.0,13.0,US,N165US,1857,SEA,CLT,276.0,2279,13.0,19.0
2014,6,29,1945.0,-10.0,2216.0,-19.0,AS,N585AS,484,SEA,SAN,133.0,1050,19.0,45.0
2014,11,30,1556.0,3.0,2333.0,-37.0,UA,N24212,1710,SEA,EWR,256.0,2402,15.0,56.0
2014,1,24,700.0,-5.0,1419.0,0.0,DL,N378DA,822,SEA,DTW,225.0,1927,7.0,0.0
2014,1,10,643.0,8.0,1217.0,-18.0,WN,N961WN,1809,SEA,MDW,197.0,1733,6.0,43.0
2014,10,3,800.0,-5.0,1635.0,8.0,AS,N565AS,18,SEA,MCO,307.0,2554,8.0,0.0
2014,8,4,1942.0,-3.0,2055.0,-18.0,DL,N6716C,761,SEA,JNU,118.0,909,19.0,42.0
2014,8,12,1949.0,-6.0,2028.0,-7.0,OO,N566SW,5331,PDX,EUG,26.0,106,19.0,49.0
2014,11,3,1420.0,0.0,2019.0,4.0,WN,N8604K,705,SEA,MDW,221.0,1733,14.0,20.0
2014,1,18,555.0,-5.0,811.0,-34.0,AS,N534AS,81,SEA,ANC,179.0,1448,5.0,55.0
2014,2,24,1246.0,11.0,1838.0,11.0,AS,N318AS,22,SEA,ORD,186.0,1721,12.0,46.0
2014,4,16,805.0,-5.0,959.0,-16.0,WN,N602SW,599,SEA,OAK,95.0,671,8.0,5.0
2014,7,22,1348.0,-2.0,1605.0,5.0,WN,N938WN,799,PDX,LAS,116.0,763,13.0,48.0
2014,10,14,935.0,35.0,1228.0,53.0,AS,N516AS,502,SEA,SNA,154.0,978,9.0,35.0
2014,12,23,2314.0,4.0,623.0,-1.0,DL,N3756,1807,SEA,CVG,223.0,1965,23.0,14.0
2014,1,18,1311.0,-4.0,1525.0,-9.0,OO,N215AG,3478,PDX,LGB,119.0,846,13.0,11.0
2014,2,15,1156.0,41.0,1430.0,32.0,DL,N3758Y,1194,PDX,SLC,76.0,630,11.0,56.0
2014,1,20,1651.0,6.0,1915.0,-4.0,DL,N389DA,2449,SEA,LAX,121.0,954,16.0,51.0
2014,5,2,1905.0,-8.0,2130.0,-5.0,OO,N813SK,4792,PDX,LAX,120.0,834,19.0,5.0
2014,1,10,1825.0,0.0,2057.0,-10.0,AS,N525AS,464,SEA,LAX,126.0,954,18.0,25.0
2014,6,28,1741.0,31.0,2016.0,21.0,WN,N8633A,4827,PDX,SLC,79.0,630,17.0,41.0
2014,1,23,2105.0,0.0,2343.0,2.0,AS,N306AS,488,SEA,SAN,141.0,1050,21.0,5.0
2014,1,23,1223.0,-2.0,1351.0,-14.0,WN,N259WN,3740,PDX,OAK,74.0,543,12.0,23.0
2014,6,12,2004.0,34.0,2226.0,31.0,WN,N233LV,4360,SEA,LAS,121.0,867,20.0,4.0
2014,6,9,2237.0,-8.0,649.0,-14.0,B6,N706JB,498,SEA,BOS,273.0,2496,22.0,37.0
2014,5,3,1108.0,3.0,1434.0,-6.0,WN,N383SW,3766,SEA,DEN,130.0,1024,11.0,8.0
2014,4,27,2306.0,-4.0,135.0,-15.0,AS,N442AS,125,SEA,ANC,184.0,1448,23.0,6.0
2014,3,11,1251.0,-9.0,1450.0,-11.0,AS,N546AS,622,PDX,LAS,101.0,763,12.0,51.0
2014,5,12,703.0,-7.0,904.0,-7.0,AS,N568AS,334,SEA,SJC,96.0,697,7.0,3.0
2014,9,16,1140.0,-5.0,1350.0,-4.0,AS,N556AS,306,SEA,SFO,104.0,679,11.0,40.0
2014,2,5,517.0,-3.0,847.0,-18.0,US,N626AW,460,SEA,PHX,129.0,1107,5.0,17.0
2014,7,16,659.0,-1.0,924.0,3.0,AS,N305AS,608,SEA,LAS,118.0,867,6.0,59.0
2014,7,6,558.0,-2.0,1259.0,-15.0,DL,N3750D,822,SEA,DTW,220.0,1927,5.0,58.0
2014,9,24,1823.0,-7.0,2114.0,-1.0,WN,N356SW,187,SEA,SAN,152.0,1050,18.0,23.0
2014,10,14,1306.0,1.0,1852.0,4.0,AS,N549AS,664,SEA,DFW,200.0,1660,13.0,6.0
2014,3,3,1156.0,0.0,1741.0,-17.0,UA,N18243,1403,PDX,IAH,212.0,1825,11.0,56.0
2014,3,5,2103.0,3.0,2203.0,15.0,OO,N563SW,5433,SEA,PDX,40.0,129,21.0,3.0
2014,11,22,627.0,-3.0,804.0,-11.0,WN,N732SW,2626,SEA,SMF,81.0,605,6.0,27.0
2014,2,19,1344.0,-6.0,1520.0,-9.0,AS,N594AS,362,SEA,SMF,77.0,605,13.0,44.0
2014,9,19,2137.0,2.0,536.0,-16.0,AS,N523AS,10,SEA,MCO,285.0,2554,21.0,37.0
2014,8,4,626.0,-4.0,1409.0,-21.0,WN,N749SW,2004,SEA,BWI,268.0,2335,6.0,26.0
2014,1,13,1149.0,-10.0,1353.0,-12.0,UA,N436UA,842,SEA,SFO,89.0,679,11.0,49.0
2014,8,27,1103.0,13.0,1643.0,8.0,WN,N637SW,637,SEA,MKE,202.0,1694,11.0,3.0
2014,5,18,614.0,-6.0,1157.0,-24.0,UA,N481UA,732,SEA,ORD,198.0,1721,6.0,14.0
2014,3,26,1142.0,57.0,1401.0,71.0,VX,N525VA,753,SEA,SFO,123.0,679,11.0,42.0
2014,10,8,1544.0,-1.0,1740.0,-5.0,WN,N8316H,2151,SEA,OAK,98.0,671,15.0,44.0
2014,8,3,2200.0,-10.0,603.0,2.0,US,N150UW,624,SEA,CLT,272.0,2279,22.0,0.0
2014,8,11,947.0,2.0,1741.0,1.0,AS,N570AS,764,PDX,DCA,277.0,2350,9.0,47.0
2014,8,22,1120.0,5.0,1727.0,-8.0,WN,N8612K,4196,SEA,BNA,235.0,1978,11.0,20.0
2014,3,11,653.0,-4.0,1045.0,15.0,AS,N622AS,676,SEA,DEN,154.0,1024,6.0,53.0
2014,8,12,1710.0,5.0,1959.0,-1.0,DL,N593NW,2237,SEA,HNL,332.0,2677,17.0,10.0
2014,12,18,504.0,-6.0,1301.0,-25.0,UA,N66803,1458,PDX,EWR,285.0,2434,5.0,4.0
2014,2,28,1845.0,40.0,2137.0,56.0,OO,N611SK,4670,SEA,LAX,143.0,954,18.0,45.0
2014,10,23,2252.0,4.0,417.0,-21.0,UA,N37468,1167,SEA,ORD,179.0,1721,22.0,52.0
2014,8,2,1157.0,27.0,1427.0,32.0,AS,N577AS,572,PDX,SAN,133.0,933,11.0,57.0
2014,3,24,1135.0,3.0,1419.0,1.0,US,N621AW,614,SEA,PHX,145.0,1107,11.0,35.0
2014,1,7,525.0,-5.0,754.0,10.0,OO,N947SW,5268,SEA,SFO,107.0,679,5.0,25.0
2014,7,16,2001.0,1.0,2207.0,3.0,AS,N794AS,326,SEA,SJC,105.0,697,20.0,1.0
2014,4,21,1930.0,-5.0,2224.0,4.0,WN,N368SW,4841,SEA,PHX,160.0,1107,19.0,30.0
2014,4,7,1359.0,-1.0,1954.0,9.0,AA,N3KCAA,2269,SEA,DFW,210.0,1660,13.0,59.0
2014,11,20,553.0,-7.0,759.0,-4.0,AS,N708AS,200,SEA,SJC,109.0,697,5.0,53.0
2014,7,5,1125.0,0.0,1357.0,11.0,AS,N609AS,638,SEA,LAS,134.0,867,11.0,25.0
2014,8,22,1253.0,-7.0,1804.0,-8.0,DL,N378NW,915,PDX,MSP,171.0,1426,12.0,53.0
2014,10,20,2038.0,-2.0,2327.0,13.0,AS,N614AS,636,SEA,PHX,149.0,1107,20.0,38.0
2014,2,9,1927.0,-3.0,2244.0,-14.0,AS,N618AS,672,SEA,DEN,119.0,1024,19.0,27.0
2014,11,4,633.0,-2.0,845.0,-20.0,WN,N763SW,637,SEA,LAS,113.0,867,6.0,33.0
2014,12,30,2353.0,3.0,546.0,16.0,AS,N471AS,668,SEA,DFW,214.0,1660,23.0,53.0
2014,10,26,2303.0,3.0,143.0,5.0,AS,N306AS,119,SEA,ANC,202.0,1448,23.0,3.0
2014,2,10,1446.0,26.0,1605.0,20.0,WN,N490WN,752,PDX,SMF,67.0,479,14.0,46.0
2014,6,27,2356.0,-3.0,712.0,6.0,DL,N805DN,394,PDX,DTW,232.0,1953,23.0,56.0
2014,12,29,1832.0,17.0,2013.0,-5.0,OO,N625CA,4802,SEA,SJC,87.0,697,18.0,32.0
2014,3,6,1130.0,-5.0,1307.0,-8.0,VX,N524VA,817,PDX,SFO,84.0,550,11.0,30.0
2014,10,19,1017.0,-8.0,1559.0,-23.0,AS,N408AS,686,PDX,ORD,204.0,1739,10.0,17.0
