cust_id,state,area_code,bill_date,bill_type,invoice_id,invoice_amount,invoice_init_date,invoice_final_date,invoice_settled_date,disputed,days_to_settle,days_late
7228-LEPPM,Atlanta,770,30-04-2012,Paper,1899442732,45,11-02-2012,12-03-2012,21-03-2012,No,39,9
0465-DTULQ,Atlanta,770,04-03-2013,Paper,4838574848,28.95,30-08-2012,29-09-2012,14-10-2012,Yes,45,15
6177-VTITE,State of KS,897,26-10-2012,Paper,1134404593,71.35,25-06-2012,25-07-2012,15-07-2012,No,20,0
6831-FIODB,Atlanta,770,08-05-2013,Electronic,7115348997,47.47,23-11-2013,23-12-2013,12-12-2013,No,19,0
8887-NCUZC,Los Angeles,818,22-01-2013,Paper,7873704598,10.47,29-03-2012,28-04-2012,27-04-2012,No,29,0
7372-CESLR,State of KS,897,11-01-2013,Paper,1569984119,28.78,04-12-2012,03-01-2013,27-12-2012,No,23,0
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,3761658749,66.38,31-05-2013,30-06-2013,08-07-2013,No,38,8
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,6714694728,41.61,05-11-2012,05-12-2012,30-12-2012,Yes,55,25
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,3374535086,49.31,12-08-2013,11-09-2013,30-09-2013,Yes,49,19
5529-TBPGK,State of OK,391,09-08-2013,Paper,3978972752,86.59,28-09-2012,28-10-2012,30-10-2012,No,32,2
9117-LYRCE,Montana,406,05-07-2013,Paper,9275623026,69.95,27-07-2012,26-08-2012,02-10-2012,Yes,67,37
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,8447618970,64.59,18-06-2013,18-07-2013,06-08-2013,Yes,49,19
7372-CESLR,State of KS,897,11-01-2013,Paper,3940788745,30.74,08-02-2012,09-03-2012,03-03-2012,No,24,0
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,4518177634,60.3,23-10-2013,22-11-2013,24-11-2013,No,32,2
9460-VAZGD,State of KS,897,10-08-2013,Paper,9555357249,35.8,08-10-2012,07-11-2012,29-10-2012,No,21,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,1688223461,72.42,24-05-2013,23-06-2013,29-05-2013,No,5,0
5284-DJOZO,Montana,406,11-09-2012,Electronic,3515319067,88.74,16-04-2013,16-05-2013,06-05-2013,Yes,20,0
8976-AMJEO,Montana,406,03-03-2012,Electronic,1102283094,84.81,21-05-2012,20-06-2012,19-06-2012,Yes,29,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,1157522817,61.73,04-12-2012,03-01-2013,27-12-2012,No,23,0
2423-QOKIO,State of OK,391,11-05-2013,Paper,2714712437,96.31,28-12-2012,27-01-2013,22-01-2013,No,25,0
6632-CGYHU,State of OK,391,08-01-2013,Paper,4177855353,74.41,17-12-2012,16-01-2013,01-01-2013,No,15,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,4859265458,76.68,08-04-2012,08-05-2012,25-04-2012,No,17,0
5573-KSOIA,Montana,406,30-09-2013,Paper,1653597509,100.63,16-07-2012,15-08-2012,19-08-2012,No,34,4
0688-XNJRO,State of KS,897,24-06-2012,Electronic,7497563219,33.99,01-09-2013,01-10-2013,21-10-2013,Yes,50,20
6077-FDQRK,Atlanta,770,11-09-2012,Paper,3314980148,28.84,08-01-2012,07-02-2012,01-02-2012,No,24,0
7654-DOLHO,State of KS,897,04-04-2012,Electronic,7719614573,43.97,05-10-2012,04-11-2012,02-11-2012,No,28,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,8258508334,61.39,25-07-2012,24-08-2012,04-09-2012,Yes,41,11
0709-LZRJV,State of OK,391,20-06-2013,Paper,8017340942,19.53,23-04-2013,23-05-2013,21-05-2013,No,28,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,633253847,50.95,01-04-2013,01-05-2013,25-04-2013,No,24,0
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,7932116400,38.86,07-02-2013,09-03-2013,14-03-2013,No,35,5
9149-MATVB,Atlanta,770,30-04-2013,Paper,5876175760,64.06,05-06-2012,05-07-2012,13-07-2012,No,38,8
8820-BLYDZ,State of OK,391,19-03-2013,Paper,7675257333,77.35,02-02-2013,04-03-2013,11-02-2013,No,9,0
8942-ERSWK,State of KS,897,11-01-2013,Electronic,6256102305,14,22-07-2013,21-08-2013,27-07-2013,No,5,0
1447-YZKCL,Montana,406,10-08-2012,Electronic,6470819411,44.77,08-10-2012,07-11-2012,12-11-2012,No,35,5
9460-VAZGD,State of KS,897,10-08-2013,Paper,8852045930,64.78,16-04-2012,16-05-2012,13-05-2012,No,27,0
6160-HCSFI,State of OK,391,10-01-2013,Paper,4392918366,81.87,10-03-2012,09-04-2012,04-04-2012,No,25,0
9014-WENVB,State of OK,391,03-08-2013,Paper,3102041998,69.99,17-01-2012,16-02-2012,15-02-2012,No,29,0
9883-SDWFS,State of KS,897,08-07-2013,Paper,1006769217,33.86,14-09-2012,14-10-2012,19-10-2012,No,35,5
9758-AIEIK,Montana,406,23-04-2012,Electronic,4695983239,43.82,14-11-2013,14-12-2013,01-12-2013,No,17,0
6004-KITZM,Los Angeles,818,01-09-2013,Paper,9677444633,44.96,26-05-2012,25-06-2012,14-06-2012,No,19,0
2423-QOKIO,State of OK,391,11-05-2013,Paper,8035927112,48.27,14-03-2013,13-04-2013,10-04-2013,No,27,0
3271-YDPUJ,State of KS,897,02-04-2013,Paper,8412636726,43.29,04-02-2012,05-03-2012,28-02-2012,No,24,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,5043434563,68.2,28-06-2013,28-07-2013,14-07-2013,Yes,16,0
6160-HCSFI,State of OK,391,10-01-2013,Electronic,647569317,92.57,20-10-2013,19-11-2013,01-11-2013,No,12,0
4651-PMEXQ,Montana,406,04-07-2012,Electronic,1327547312,80.5,02-02-2013,04-03-2013,17-02-2013,No,15,0
8942-ERSWK,State of KS,897,11-01-2013,Electronic,3378881881,13.88,16-03-2013,15-04-2013,21-03-2013,No,5,0
7245-CKNCN,Montana,406,04-06-2012,Electronic,472551457,66.28,20-07-2013,19-08-2013,04-08-2013,No,15,0
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,4249624347,56.86,20-01-2013,19-02-2013,25-02-2013,Yes,36,6
6831-FIODB,Atlanta,770,08-05-2013,Paper,8106002715,17.44,20-01-2013,19-02-2013,20-02-2013,No,31,1
9323-NDIOV,Atlanta,770,09-07-2012,Electronic,7479585452,68.14,29-07-2012,28-08-2012,27-08-2012,No,29,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,3878072664,65.25,23-05-2012,22-06-2012,30-05-2012,No,7,0
5920-DPXLN,State of OK,391,11-11-2012,Electronic,7862469216,56.02,18-11-2012,18-12-2012,10-12-2012,No,22,0
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,8450356834,50.21,09-03-2013,08-04-2013,08-04-2013,No,30,0
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,7957459350,55.8,01-08-2013,31-08-2013,16-09-2013,No,46,16
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,4191207150,82.38,05-05-2012,04-06-2012,08-06-2012,Yes,34,4
6296-UKEUZ,State of KS,897,26-11-2012,Electronic,4795466537,22.93,22-03-2013,21-04-2013,25-03-2013,No,3,0
2447-JCFGW,Atlanta,770,31-07-2012,Paper,4773950831,25.66,22-03-2012,21-04-2012,19-04-2012,No,28,0
9322-YCTQO,Montana,406,06-04-2012,Electronic,8732544679,86.39,16-07-2013,15-08-2013,26-08-2013,No,41,11
9771-QTLGZ,Montana,406,10-12-2012,Paper,6034265548,55.54,21-05-2012,20-06-2012,17-06-2012,Yes,27,0
9758-AIEIK,Montana,406,23-04-2012,Paper,5939094178,55.42,13-02-2012,14-03-2012,03-03-2012,No,19,0
7841-HROAQ,State of OK,391,15-09-2013,Paper,3230944193,77.84,24-07-2012,23-08-2012,15-08-2012,No,22,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,8696910353,82.34,21-06-2012,21-07-2012,04-07-2012,No,13,0
0706-NRGUP,Atlanta,770,09-04-2013,Paper,5671103218,25.78,05-12-2012,04-01-2013,30-12-2012,No,25,0
6391-GBFQJ,State of KS,897,25-11-2013,Paper,5048564900,46.49,04-03-2013,03-04-2013,03-04-2013,Yes,30,0
7245-CKNCN,Montana,406,04-06-2012,Electronic,9294398501,49.72,06-06-2012,06-07-2012,19-06-2012,No,13,0
6391-GBFQJ,State of KS,897,25-11-2013,Paper,7170674351,7.96,09-09-2013,09-10-2013,22-09-2013,No,13,0
9014-WENVB,State of OK,391,03-08-2013,Paper,8240803259,67.07,20-06-2012,20-07-2012,20-07-2012,No,30,0
9117-LYRCE,Montana,406,05-07-2013,Paper,3225557120,29.25,20-02-2013,22-03-2013,23-03-2013,No,31,1
8389-TCXFQ,Montana,406,24-08-2012,Electronic,9875167017,85.99,03-05-2013,02-06-2013,23-05-2013,No,20,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,6040813966,84.23,25-09-2012,25-10-2012,30-09-2012,No,5,0
8887-NCUZC,Los Angeles,818,22-01-2013,Paper,2640415165,36.96,12-01-2013,11-02-2013,09-02-2013,No,28,0
3271-HYHDN,Los Angeles,818,28-04-2013,Electronic,1829655163,56.28,09-11-2013,09-12-2013,11-11-2013,No,2,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,8024350758,44.51,04-09-2012,04-10-2012,28-09-2012,No,24,0
9250-VHLWY,State of KS,897,03-06-2013,Paper,8375759964,36.83,24-05-2012,23-06-2012,17-06-2012,No,24,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,7690941431,41.11,18-02-2013,20-03-2013,19-03-2013,No,29,0
2676-DZINU,State of OK,391,19-10-2012,Electronic,4878686047,73.61,21-07-2013,20-08-2013,01-08-2013,No,11,0
9771-QTLGZ,Montana,406,10-12-2012,Electronic,4160925882,41.19,26-07-2013,25-08-2013,11-08-2013,Yes,16,0
9725-EZTEJ,Montana,406,17-03-2012,Electronic,4305549852,60.57,06-10-2012,05-11-2012,30-10-2012,Yes,24,0
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,1416192974,61.86,30-07-2012,29-08-2012,28-08-2012,No,29,0
1168-BEASA,State of KS,897,06-11-2013,Paper,4719815783,40.48,04-04-2013,04-05-2013,27-04-2013,No,23,0
2026-XLBER,Atlanta,770,12-11-2012,Electronic,7329436593,43.71,24-09-2013,24-10-2013,06-10-2013,No,12,0
2447-JCFGW,Atlanta,770,31-07-2012,Paper,6964839828,68.12,26-06-2012,26-07-2012,23-07-2012,No,27,0
3569-VJWXS,State of OK,391,09-04-2013,Electronic,6604379824,61.84,24-05-2013,23-06-2013,06-06-2013,No,13,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,273425635,113.76,07-02-2012,08-03-2012,19-03-2012,Yes,41,11
2447-JCFGW,Atlanta,770,31-07-2012,Electronic,5112375133,37.25,22-08-2013,21-09-2013,17-09-2013,No,26,0
8156-PCYBM,State of OK,391,03-03-2012,Electronic,7459726574,74.57,27-03-2013,26-04-2013,28-04-2013,No,32,2
1447-YZKCL,Montana,406,10-08-2012,Electronic,8401420623,116.66,19-07-2013,18-08-2013,28-08-2013,Yes,40,10
6833-ETVHD,Montana,406,30-04-2012,Electronic,5728598959,71.7,17-10-2013,16-11-2013,06-11-2013,No,20,0
6833-ETVHD,Montana,406,30-04-2012,Electronic,3839625778,85.06,25-10-2013,24-11-2013,10-11-2013,No,16,0
2026-XLBER,Atlanta,770,12-11-2012,Paper,8503873648,37.87,29-10-2012,28-11-2012,11-11-2012,No,13,0
1168-BEASA,State of KS,897,06-11-2013,Paper,6826164955,51.65,21-04-2013,21-05-2013,13-05-2013,No,22,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,7541301534,73.96,30-05-2013,29-06-2013,19-06-2013,No,20,0
9174-IYKOC,State of OK,391,27-11-2012,Electronic,1854927312,57.12,16-11-2013,16-12-2013,09-12-2013,No,23,0
5920-DPXLN,State of OK,391,11-11-2012,Electronic,9189385048,65.37,17-10-2013,16-11-2013,01-11-2013,No,15,0
0379-NEVHP,State of OK,391,06-04-2013,Electronic,951035745,57.04,05-06-2013,05-07-2013,19-06-2013,No,14,0
7600-OISKG,Montana,406,19-07-2013,Paper,6252751133,75.47,11-01-2013,10-02-2013,24-02-2013,Yes,44,14
8364-UWVLM,Los Angeles,818,10-11-2012,Paper,1336288577,75.11,19-10-2012,18-11-2012,10-11-2012,No,22,0
9322-YCTQO,Montana,406,06-04-2012,Electronic,2118879684,114.54,06-09-2013,06-10-2013,11-10-2013,No,35,5
6048-QPZCF,Montana,406,13-07-2012,Electronic,8514889441,92.14,10-02-2013,12-03-2013,22-02-2013,Yes,12,0
4640-FGEJI,Montana,406,04-04-2013,Electronic,261246477,94.47,20-10-2013,19-11-2013,05-11-2013,No,16,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,728378151,80.68,25-06-2013,25-07-2013,08-08-2013,Yes,44,14
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,6287088969,61.67,08-03-2013,07-04-2013,31-03-2013,No,23,0
9725-EZTEJ,Montana,406,17-03-2012,Electronic,3312319528,72.6,07-06-2012,07-07-2012,16-06-2012,No,9,0
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,1777289135,51.66,24-05-2013,23-06-2013,28-06-2013,Yes,35,5
2676-DZINU,State of OK,391,19-10-2012,Electronic,8026688554,60.72,14-02-2013,16-03-2013,23-02-2013,No,9,0
6708-DPYTF,State of OK,391,02-08-2012,Electronic,8111779828,93.24,24-10-2013,23-11-2013,03-12-2013,No,40,10
8156-PCYBM,State of OK,391,03-03-2012,Paper,9236280634,67.15,17-01-2012,16-02-2012,29-02-2012,No,43,13
8364-UWVLM,Los Angeles,818,10-11-2012,Electronic,1509944878,53.51,16-02-2013,18-03-2013,07-03-2013,No,19,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,1138691181,55.99,27-05-2013,26-06-2013,25-06-2013,No,29,0
9014-WENVB,State of OK,391,03-08-2013,Paper,3562071227,60.64,14-03-2013,13-04-2013,16-04-2013,No,33,3
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,9912278044,21.73,04-11-2013,04-12-2013,19-11-2013,No,15,0
9758-AIEIK,Montana,406,23-04-2012,Electronic,7101585538,65.49,19-12-2012,18-01-2013,23-01-2013,Yes,35,5
5529-TBPGK,State of OK,391,09-08-2013,Paper,202519703,77.26,10-02-2013,12-03-2013,13-03-2013,No,31,1
4640-FGEJI,Montana,406,04-04-2013,Paper,3714896459,84.42,11-01-2012,10-02-2012,08-02-2012,No,28,0
8389-TCXFQ,Montana,406,24-08-2012,Electronic,208940420,70.45,01-12-2013,31-12-2013,04-01-2014,Yes,34,4
3569-VJWXS,State of OK,391,09-04-2013,Electronic,2024965903,80.32,04-10-2013,03-11-2013,09-11-2013,Yes,36,6
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,1953579202,60.87,21-08-2012,20-09-2012,21-09-2012,No,31,1
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,9699349431,71.08,24-05-2012,23-06-2012,18-06-2012,No,25,0
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,1281236095,58.4,21-06-2013,21-07-2013,21-07-2013,No,30,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,485064626,80.31,06-10-2012,05-11-2012,13-11-2012,No,38,8
2687-XWAMA,Atlanta,770,03-04-2013,Electronic,2765073058,55.33,15-04-2013,15-05-2013,25-04-2013,No,10,0
2026-XLBER,Atlanta,770,12-11-2012,Paper,4730761138,45.41,14-01-2012,13-02-2012,30-01-2012,No,16,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,6224002160,72.1,30-01-2012,29-02-2012,23-02-2012,No,24,0
6177-VTITE,State of KS,897,26-10-2012,Paper,282342168,63.28,06-02-2012,07-03-2012,20-02-2012,No,14,0
0783-PEPYR,Montana,406,27-11-2013,Paper,5564408624,50.69,22-08-2013,21-09-2013,05-10-2013,Yes,44,14
2423-QOKIO,State of OK,391,11-05-2013,Paper,8938303761,73.95,02-06-2012,02-07-2012,28-06-2012,No,26,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,760825845,40.58,10-08-2013,09-09-2013,18-09-2013,No,39,9
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,674518601,94.42,28-07-2012,27-08-2012,18-08-2012,No,21,0
5148-SYKLB,Los Angeles,818,28-08-2013,Paper,7837870930,73.69,21-09-2012,21-10-2012,07-11-2012,Yes,47,17
2423-QOKIO,State of OK,391,11-05-2013,Paper,5600941018,53.73,27-01-2012,26-02-2012,05-03-2012,No,38,8
5592-UQXSS,Atlanta,770,31-12-2012,Paper,5417879278,37.08,07-04-2012,07-05-2012,12-05-2012,Yes,35,5
6077-FDQRK,Atlanta,770,11-09-2012,Paper,1187373900,82.4,06-04-2012,06-05-2012,30-04-2012,No,24,0
8942-ERSWK,State of KS,897,11-01-2013,Electronic,3112379825,51.6,25-05-2013,24-06-2013,02-06-2013,No,8,0
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,3861006083,21.94,15-11-2013,15-12-2013,31-12-2013,Yes,46,16
0379-NEVHP,State of OK,391,06-04-2013,Paper,5051186703,42.25,01-07-2012,31-07-2012,17-07-2012,No,16,0
9771-QTLGZ,Montana,406,10-12-2012,Electronic,9866145537,50.83,28-11-2013,28-12-2013,24-12-2013,Yes,26,0
0706-NRGUP,Atlanta,770,09-04-2013,Paper,979439975,39.62,24-11-2012,24-12-2012,10-01-2013,No,47,17
6627-ELFBK,Los Angeles,818,26-11-2012,Paper,8711368352,80.49,18-11-2012,18-12-2012,25-12-2012,Yes,37,7
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,641436694,26.37,11-02-2013,13-03-2013,04-03-2013,No,21,0
0688-XNJRO,State of KS,897,24-06-2012,Paper,981596189,45.79,07-06-2012,07-07-2012,28-07-2012,No,51,21
2621-XCLEH,Montana,406,24-09-2012,Electronic,9153643214,78.08,16-07-2013,15-08-2013,02-09-2013,Yes,48,18
7329-TWKLF,State of OK,391,20-11-2013,Paper,9108099905,73.3,02-05-2012,01-06-2012,19-05-2012,No,17,0
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,298536056,70.85,12-03-2013,11-04-2013,06-05-2013,Yes,55,25
9883-SDWFS,State of KS,897,08-07-2013,Paper,1078203507,41.96,03-02-2013,05-03-2013,17-03-2013,Yes,42,12
4632-QZOKX,Montana,406,19-03-2013,Electronic,2748256708,64.32,25-03-2013,24-04-2013,25-04-2013,Yes,31,1
9117-LYRCE,Montana,406,05-07-2013,Paper,9086013190,60.11,15-01-2013,14-02-2013,27-02-2013,No,43,13
9460-VAZGD,State of KS,897,10-08-2013,Paper,1300298448,58.21,16-09-2012,16-10-2012,05-10-2012,No,19,0
5613-UHVMG,Los Angeles,818,31-05-2012,Electronic,8523083533,41.12,12-09-2012,12-10-2012,21-10-2012,Yes,39,9
9771-QTLGZ,Montana,406,10-12-2012,Electronic,3705856926,49.21,29-04-2013,29-05-2013,03-05-2013,No,4,0
1408-OQZUE,State of KS,897,14-09-2012,Paper,1660153943,45.08,21-02-2012,22-03-2012,28-03-2012,No,36,6
3831-FXWYK,Atlanta,770,08-03-2013,Paper,28049695,80.07,14-05-2012,13-06-2012,01-07-2012,Yes,48,18
5592-UQXSS,Atlanta,770,31-12-2012,Paper,6791929008,44.92,02-02-2012,03-03-2012,10-03-2012,No,37,7
7245-CKNCN,Montana,406,04-06-2012,Electronic,1020758229,67.19,06-06-2013,06-07-2013,20-06-2013,No,14,0
7329-TWKLF,State of OK,391,20-11-2013,Paper,6273968942,92.11,25-02-2012,26-03-2012,22-03-2012,No,26,0
9174-IYKOC,State of OK,391,27-11-2012,Electronic,5905976017,57.46,19-03-2013,18-04-2013,06-04-2013,No,18,0
6627-ELFBK,Los Angeles,818,26-11-2012,Paper,4943574800,54.82,20-05-2012,19-06-2012,16-06-2012,No,27,0
0706-NRGUP,Atlanta,770,09-04-2013,Electronic,9546060439,10.03,04-09-2013,04-10-2013,04-10-2013,No,30,0
9841-XLGBV,State of OK,391,03-01-2013,Paper,7056189326,53.81,20-05-2012,19-06-2012,17-06-2012,No,28,0
3831-FXWYK,Atlanta,770,08-03-2013,Electronic,7295000938,58.65,18-09-2013,18-10-2013,29-10-2013,No,41,11
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,7958057215,65.59,30-07-2013,29-08-2013,24-09-2013,Yes,56,26
3598-DNURW,State of OK,391,29-08-2012,Paper,7987067619,67.83,06-03-2012,05-04-2012,28-03-2012,No,22,0
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,3047515591,37.17,03-02-2013,05-03-2013,18-03-2013,Yes,43,13
9014-WENVB,State of OK,391,03-08-2013,Paper,186123387,59.85,09-06-2012,09-07-2012,08-07-2012,No,29,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,5955530230,16.57,13-05-2013,12-06-2013,04-06-2013,No,22,0
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,3524717788,56.36,15-02-2012,16-03-2012,25-03-2012,No,39,9
6004-KITZM,Los Angeles,818,01-09-2013,Paper,58393139,88.16,06-01-2013,05-02-2013,29-01-2013,No,23,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,1027852268,37.22,16-09-2013,16-10-2013,06-10-2013,No,20,0
7260-ZHAKS,Atlanta,770,17-06-2012,Electronic,2936586813,59.78,30-04-2013,30-05-2013,30-05-2013,No,30,0
4640-FGEJI,Montana,406,04-04-2013,Electronic,5445841992,97.42,21-10-2013,20-11-2013,14-11-2013,No,24,0
9323-NDIOV,Atlanta,770,09-07-2012,Electronic,1839830620,44.56,13-11-2013,13-12-2013,16-12-2013,No,33,3
6391-GBFQJ,State of KS,897,25-11-2013,Paper,5663633073,7.33,28-03-2013,27-04-2013,21-04-2013,No,24,0
7372-CESLR,State of KS,897,11-01-2013,Paper,5244938150,34.58,25-05-2012,24-06-2012,13-06-2012,No,19,0
6077-FDQRK,Atlanta,770,11-09-2012,Paper,7567097895,26.9,30-03-2012,29-04-2012,16-04-2012,No,17,0
9286-VLKMI,State of KS,897,13-02-2013,Paper,5231639672,73.32,31-01-2012,01-03-2012,04-02-2012,No,4,0
0379-NEVHP,State of OK,391,06-04-2013,Electronic,3056950219,47.08,11-08-2013,10-09-2013,21-08-2013,No,10,0
5920-DPXLN,State of OK,391,11-11-2012,Electronic,5040778858,53.12,02-10-2013,01-11-2013,23-10-2013,No,21,0
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,1204820381,58.32,08-08-2012,07-09-2012,12-09-2012,No,35,5
4651-PMEXQ,Montana,406,04-07-2012,Electronic,1631213514,77.71,24-10-2012,23-11-2012,17-11-2012,No,24,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,1950762665,75.54,28-07-2012,27-08-2012,01-08-2012,No,4,0
6627-ELFBK,Los Angeles,818,26-11-2012,Paper,4360072261,36.04,25-09-2012,25-10-2012,22-10-2012,No,27,0
8942-ERSWK,State of KS,897,11-01-2013,Paper,4861734696,24.59,31-05-2012,30-06-2012,08-06-2012,No,8,0
8976-AMJEO,Montana,406,03-03-2012,Electronic,2514985347,53.18,26-09-2012,26-10-2012,16-10-2012,No,20,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,1184394683,96.74,15-09-2012,15-10-2012,29-10-2012,Yes,44,14
9174-IYKOC,State of OK,391,27-11-2012,Electronic,8273521159,57.6,17-08-2013,16-09-2013,06-09-2013,No,20,0
2676-DZINU,State of OK,391,19-10-2012,Electronic,7581184012,41.3,05-02-2013,07-03-2013,23-02-2013,No,18,0
7245-CKNCN,Montana,406,04-06-2012,Electronic,2548747107,73.82,07-11-2012,07-12-2012,20-11-2012,No,13,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,1528493654,71.85,29-10-2012,28-11-2012,02-11-2012,No,4,0
9841-XLGBV,State of OK,391,03-01-2013,Paper,4719854881,32.24,30-08-2012,29-09-2012,23-09-2012,No,24,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,110122785,32.58,23-10-2012,22-11-2012,30-11-2012,No,38,8
9286-VLKMI,State of KS,897,13-02-2013,Paper,6950783855,88.13,21-03-2012,20-04-2012,06-04-2012,Yes,16,0
0379-NEVHP,State of OK,391,06-04-2013,Electronic,6579967070,59.56,06-11-2013,06-12-2013,17-11-2013,No,11,0
2125-HJDLA,State of OK,391,22-05-2012,Electronic,6732317450,62.04,23-10-2013,22-11-2013,06-12-2013,No,44,14
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,9239905667,43.41,17-02-2013,19-03-2013,22-03-2013,Yes,33,3
9149-MATVB,Atlanta,770,30-04-2013,Paper,640587193,64.18,24-12-2012,23-01-2013,18-01-2013,No,25,0
5284-DJOZO,Montana,406,11-09-2012,Paper,847327295,72.95,04-08-2012,03-09-2012,09-09-2012,Yes,36,6
0709-LZRJV,State of OK,391,20-06-2013,Paper,9825194232,63.91,17-04-2013,17-05-2013,22-05-2013,Yes,35,5
6632-CGYHU,State of OK,391,08-01-2013,Electronic,2962262974,56.5,06-09-2013,06-10-2013,13-09-2013,No,7,0
6160-HCSFI,State of OK,391,10-01-2013,Paper,3987219947,69.85,07-01-2013,06-02-2013,08-02-2013,No,32,2
9286-VLKMI,State of KS,897,13-02-2013,Electronic,8119664084,47.32,29-09-2013,29-10-2013,30-09-2013,No,1,0
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,4867913310,36.26,06-10-2013,05-11-2013,04-11-2013,No,29,0
9771-QTLGZ,Montana,406,10-12-2012,Paper,2404027687,67.4,19-07-2012,18-08-2012,01-08-2012,Yes,13,0
2621-XCLEH,Montana,406,24-09-2012,Electronic,6837368660,58.96,01-03-2013,31-03-2013,25-04-2013,Yes,55,25
8364-UWVLM,Los Angeles,818,10-11-2012,Electronic,3091329049,91.59,06-02-2013,08-03-2013,08-03-2013,Yes,30,0
8156-PCYBM,State of OK,391,03-03-2012,Electronic,1887027624,61.58,20-08-2012,19-09-2012,05-09-2012,No,16,0
3598-DNURW,State of OK,391,29-08-2012,Electronic,4858028884,58.49,06-01-2013,05-02-2013,16-01-2013,No,10,0
2676-DZINU,State of OK,391,19-10-2012,Paper,7574832061,63.73,10-06-2012,10-07-2012,01-07-2012,No,21,0
9323-NDIOV,Atlanta,770,09-07-2012,Electronic,7716386851,40.83,10-09-2012,10-10-2012,27-09-2012,No,17,0
6160-HCSFI,State of OK,391,10-01-2013,Paper,3524586307,55.36,24-09-2012,24-10-2012,16-10-2012,No,22,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,2008743660,67.27,13-12-2012,12-01-2013,27-12-2012,No,14,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,7991968212,72.95,18-01-2013,17-02-2013,08-02-2013,No,21,0
4632-QZOKX,Montana,406,19-03-2013,Paper,5338397427,65.61,12-01-2013,11-02-2013,20-02-2013,Yes,39,9
2125-HJDLA,State of OK,391,22-05-2012,Electronic,1124489539,42.29,07-12-2012,06-01-2013,31-12-2012,No,24,0
9771-QTLGZ,Montana,406,10-12-2012,Electronic,6740833908,55.94,16-11-2013,16-12-2013,29-11-2013,Yes,13,0
9323-NDIOV,Atlanta,770,09-07-2012,Electronic,8996690503,61.32,18-09-2012,18-10-2012,25-10-2012,Yes,37,7
3448-OWJOT,Montana,406,15-09-2012,Paper,8164224319,72.78,01-04-2012,01-05-2012,11-05-2012,Yes,40,10
2820-XGXSB,State of OK,391,26-01-2012,Electronic,1391494244,51.52,16-06-2013,16-07-2013,25-06-2013,No,9,0
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,7949269803,44.83,07-10-2012,06-11-2012,23-10-2012,No,16,0
