Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Price
Bentleigh East,2/3 Wonga Ct,2,t,S,hockingstuart,8/10/2016,13.9,3165,2,1,1,0,75,1960,Glen Eira,-37.9082,145.0681,Southern Metropolitan,486500
Bentleigh East,26 Boronia St,2,h,S,hockingstuart,10/9/2016,13.9,3165,3,1,1,597,,,Glen Eira,-37.9126,145.0776,Southern Metropolitan,1010000
Bentleigh East,16 Leigh St,3,h,S,Buxton,10/9/2016,13.9,3165,3,1,1,583,,,Glen Eira,-37.9312,145.0795,Southern Metropolitan,899000
Bentleigh East,87 Parkmore Rd,4,h,S,Buxton,10/9/2016,13.9,3165,4,2,2,604,177,1970,Glen Eira,-37.9153,145.0707,Southern Metropolitan,1415000
Bentleigh East,1A Brian St,4,t,S,hockingstuart,10/12/2016,13.9,3165,4,2,2,305,207,2012,Glen Eira,-37.9245,145.0507,Southern Metropolitan,1185000
Bentleigh East,13 Brooks St,4,t,S,Woodards,10/12/2016,13.9,3165,4,3,1,313,166,1960,Glen Eira,-37.9164,145.0765,Southern Metropolitan,1060000
Bentleigh East,4/738 Centre Rd,2,u,S,Buxton,10/12/2016,13.9,3165,2,1,2,212,,,Glen Eira,-37.9218,145.0607,Southern Metropolitan,716000
Bentleigh East,18 May St,3,h,S,Paul,10/12/2016,13.9,3165,3,1,1,581,,,Glen Eira,-37.9177,145.0535,Southern Metropolitan,1550000
Bentleigh East,1098 North Rd,3,h,S,Buxton,10/12/2016,13.9,3165,3,2,2,697,,,Glen Eira,-37.9092,145.0813,Southern Metropolitan,840000
Bentleigh East,106 Parkmore Rd,3,h,S,Woodards,10/12/2016,13.9,3165,3,1,4,612,,,Glen Eira,-37.9159,145.0733,Southern Metropolitan,1110000
Bentleigh East,8 Tambet St,3,h,S,McGrath,10/12/2016,13.9,3165,3,1,2,584,,,Glen Eira,-37.9183,145.071,Southern Metropolitan,1106000
Bentleigh East,41 Bradford St,3,h,S,Ray,12/11/2016,13.9,3165,3,2,2,295,145,1998,Glen Eira,-37.9239,145.0781,Southern Metropolitan,845000
Bentleigh East,2/41 Elizabeth St,3,t,VB,Buxton,12/11/2016,13.9,3165,3,2,1,254,117,1995,Glen Eira,-37.9227,145.0558,Southern Metropolitan,860000
Bentleigh East,40 Kennedy St,3,h,S,Woodards,12/11/2016,13.9,3165,3,1,1,747,,,Glen Eira,-37.9198,145.0791,Southern Metropolitan,1208000
Bentleigh East,5b MacKie Rd,3,t,S,Buxton,12/11/2016,13.9,3165,3,2,2,167,140,2009,Glen Eira,-37.9219,145.0733,Southern Metropolitan,921000
Bentleigh East,13 Norville St,3,h,S,Buxton,12/11/2016,13.9,3165,3,1,1,732,,,Glen Eira,-37.9334,145.0667,Southern Metropolitan,1165000
Bentleigh East,37 Orange St,3,h,S,Buxton,12/11/2016,13.9,3165,3,1,2,694,,,Glen Eira,-37.9174,145.0779,Southern Metropolitan,1270000
Bentleigh East,1/112 Tambet St,2,h,S,Woodards,12/11/2016,13.9,3165,2,1,1,300,135,1960,Glen Eira,-37.9099,145.0726,Southern Metropolitan,742500
Bentleigh East,25 Thornton St,3,h,PI,Buxton,12/11/2016,13.9,3165,3,2,2,578,120,1950,Glen Eira,-37.9303,145.0805,Southern Metropolitan,920000
Bentleigh East,53 Purtell St,3,h,S,Woodards,13/08/2016,13.9,3165,3,2,4,684,,,Glen Eira,-37.926,145.0551,Southern Metropolitan,1307000
Bentleigh East,33 Schulz St,4,h,S,Ray,13/08/2016,13.9,3165,4,1,2,658,112,,Glen Eira,-37.9343,145.0607,Southern Metropolitan,1010000
Bentleigh East,12 Tambet St,2,h,PI,Buxton,13/08/2016,13.9,3165,2,1,1,591,102,1960,Glen Eira,-37.9179,145.071,Southern Metropolitan,702000
Bentleigh East,1/93 Tambet St,2,h,S,Buxton,13/08/2016,13.9,3165,2,1,1,306,,,Glen Eira,-37.9111,145.072,Southern Metropolitan,813000
Bentleigh East,2/15 Liverpool St,3,t,S,hockingstuart,14/05/2016,13.9,3165,3,2,1,268,117,2000,Glen Eira,-37.9196,145.0691,Southern Metropolitan,805000
Bentleigh East,47 MacKie Rd,3,h,PI,hockingstuart,14/05/2016,13.9,3165,2,1,3,660,,,Glen Eira,-37.9173,145.0742,Southern Metropolitan,880000
Bentleigh East,23 Yarraburn Cl,4,h,S,Hodges,14/05/2016,13.9,3165,4,2,1,274,190,2004,Glen Eira,-37.9257,145.0735,Southern Metropolitan,1100000
Bentleigh East,14 Vasey St,3,h,S,Woodards,15/10/2016,13.9,3165,3,2,4,710,,,Glen Eira,-37.9348,145.0634,Southern Metropolitan,1085000
Bentleigh East,32a Argyle St,3,t,S,Buxton,16/04/2016,13.9,3165,3,2,1,343,,,Glen Eira,-37.9112,145.0738,Southern Metropolitan,920000
Bentleigh East,12 Barrani St,3,h,S,Woodards,16/04/2016,13.9,3165,3,1,4,726,131,1950,Glen Eira,-37.9117,145.0695,Southern Metropolitan,1050000
Bentleigh East,45 Browns Rd,3,h,S,Woodards,16/04/2016,13.9,3165,3,1,2,841,,,Glen Eira,-37.9217,145.056,Southern Metropolitan,1560000
Bentleigh East,25 Glover St,4,h,PI,Hodges,16/04/2016,13.9,3165,4,2,2,601,,,Glen Eira,-37.9278,145.081,Southern Metropolitan,800000
Bentleigh East,21 Highview Rd,2,h,S,Buxton,16/04/2016,13.9,3165,2,2,1,201,79,2005,Glen Eira,-37.9293,145.0657,Southern Metropolitan,722000
Bentleigh East,18 Normanby Rd,3,h,SP,Buxton,16/04/2016,13.9,3165,3,1,2,588,133,1960,Glen Eira,-37.9286,145.069,Southern Metropolitan,930000
Bentleigh East,93 Tudor St,3,h,S,Buxton,16/04/2016,13.9,3165,3,2,1,291,119,2000,Glen Eira,-37.919,145.0829,Southern Metropolitan,921000
Bentleigh East,23 York St,4,h,PI,First,16/04/2016,13.9,3165,3,1,2,610,160,1950,Glen Eira,-37.9193,145.0691,Southern Metropolitan,1035000
Bentleigh East,2/34 Adrian St,3,u,PI,Gary,16/07/2016,13.9,3165,3,2,1,228,,1996,Glen Eira,-37.9329,145.0617,Southern Metropolitan,720000
Bentleigh East,20 Elizabeth St,3,h,S,hockingstuart,16/07/2016,13.9,3165,3,1,2,618,,,Glen Eira,-37.9228,145.0527,Southern Metropolitan,1185000
Bentleigh East,7 England St,4,h,S,hockingstuart,16/07/2016,13.9,3165,4,2,2,618,196,1950,Glen Eira,-37.9252,145.0562,Southern Metropolitan,1352000
Bentleigh East,11b Lilac St,4,t,SP,Woodards,16/07/2016,13.9,3165,4,2,2,296,205,2006,Glen Eira,-37.9197,145.057,Southern Metropolitan,1005000
Bentleigh East,53 Molden St,2,u,S,Ray,16/07/2016,13.9,3165,2,1,2,282,,,Glen Eira,-37.9073,145.0599,Southern Metropolitan,761000
Bentleigh East,790 North Rd,5,h,S,Buxton,16/07/2016,13.9,3165,4,2,2,659,315,1930,Glen Eira,-37.906,145.0547,Southern Metropolitan,1600000
Bentleigh East,26 Almurta Rd,3,h,S,hockingstuart,17/09/2016,13.9,3165,3,1,1,721,120,1970,Glen Eira,-37.9244,145.0665,Southern Metropolitan,1200000
Bentleigh East,1/57 Brooks St,3,h,PI,Buxton,17/09/2016,13.9,3165,3,2,2,421,126,1950,Glen Eira,-37.9168,145.0809,Southern Metropolitan,780000
Bentleigh East,48a Celia St,4,t,PI,Buxton,17/09/2016,13.9,3165,4,2,2,314,231,2010,Glen Eira,-37.9299,145.0598,Southern Metropolitan,1250000
Bentleigh East,30 Chauvel St,3,h,PI,Buxton,17/09/2016,13.9,3165,3,2,1,337,,,Glen Eira,-37.9115,145.0844,Southern Metropolitan,750000
Bentleigh East,36 Kennedy St,3,h,S,Woodards,17/09/2016,13.9,3165,3,1,4,746,,,Glen Eira,-37.9198,145.0787,Southern Metropolitan,1300000
Bentleigh East,5 Kennedy St,5,h,S,Woodards,17/09/2016,13.9,3165,5,2,2,729,,,Glen Eira,-37.9191,145.075,Southern Metropolitan,1475000
Bentleigh East,8 Leo St,4,h,S,Buxton,17/09/2016,13.9,3165,4,2,2,583,176,1960,Glen Eira,-37.9262,145.0624,Southern Metropolitan,1110000
Bentleigh East,42 Marlborough St,2,u,S,Woodards,17/09/2016,13.9,3165,2,2,1,362,,,Glen Eira,-37.9149,145.0676,Southern Metropolitan,835000
Bentleigh East,11 Moylan St,4,h,S,Gary,17/09/2016,13.9,3165,4,2,2,700,165,1950,Glen Eira,-37.9117,145.0534,Southern Metropolitan,1690000
Bentleigh East,42 Paloma St,3,u,S,Woodards,17/09/2016,13.9,3165,3,3,1,391,122,1950,Glen Eira,-37.9149,145.0788,Southern Metropolitan,791000
Bentleigh East,601 South Rd,3,h,VB,Beller,17/09/2016,13.9,3165,3,1,3,780,140,1940,Glen Eira,-37.9347,145.0507,Southern Metropolitan,900000
Bentleigh East,1/51 Valkstone St,3,h,S,hockingstuart,17/09/2016,13.9,3165,4,2,2,337,,2010,Glen Eira,-37.9144,145.0582,Southern Metropolitan,1189000
Bentleigh East,75 Victor Rd,3,t,S,hockingstuart,17/09/2016,13.9,3165,3,1,1,642,,,Glen Eira,-37.9269,145.0787,Southern Metropolitan,825000
Bentleigh East,2/11 Francesco St,3,t,S,Buxton,18/03/2017,13.9,3165,3,2,2,327,,,Glen Eira,-37.9195,145.0555,Southern Metropolitan,1030000
Bentleigh East,2/40 Francesco St,3,t,S,Matthew,18/03/2017,13.9,3165,3,2,2,267,156,2000,Glen Eira,-37.9176,145.0566,Southern Metropolitan,970000
Bentleigh East,16 Greenview Ct,3,h,S,hockingstuart,18/03/2017,13.9,3165,3,1,2,580,,,Glen Eira,-37.9369,145.0751,Southern Metropolitan,930000
Bentleigh East,5 Malane St,4,h,SP,C21,18/03/2017,13.9,3165,4,2,2,640,,,Glen Eira,-37.9198,145.0545,Southern Metropolitan,1510000
Bentleigh East,2/1 Mervin St,3,t,S,Buxton,18/03/2017,13.9,3165,3,2,2,518,,,Glen Eira,-37.9316,145.0542,Southern Metropolitan,1240000
Bentleigh East,1002 North Rd,3,h,S,C21,18/03/2017,13.9,3165,3,2,2,213,143,2003,Glen Eira,-37.9079,145.0707,Southern Metropolitan,823000
Bentleigh East,27 Parkmore Rd,4,h,S,Woodards,18/03/2017,13.9,3165,4,2,2,606,,,Glen Eira,-37.9147,145.0645,Southern Metropolitan,1310000
Bentleigh East,71 Victor Rd,4,h,S,hockingstuart,18/03/2017,13.9,3165,4,2,2,674,,,Glen Eira,-37.9272,145.0786,Southern Metropolitan,1475000
Bentleigh East,40 Waratah St,4,t,PI,Buxton,18/03/2017,13.9,3165,4,2,1,450,,1940,Glen Eira,-37.9133,145.0837,Southern Metropolitan,950000
Bentleigh East,1/38 Kennedy St,4,t,S,Buxton,18/06/2016,13.9,3165,4,2,1,316,190,2010,Glen Eira,-37.9198,145.0789,Southern Metropolitan,1045000
Bentleigh East,3/14 Malane St,3,h,PI,Hodges,18/06/2016,13.9,3165,3,2,1,188,,,Glen Eira,-37.9193,145.0553,Southern Metropolitan,750000
Bentleigh East,2/111 Marlborough St,3,u,PI,Buxton,18/06/2016,13.9,3165,3,2,2,252,,1994,Glen Eira,-37.9085,145.0683,Southern Metropolitan,800000
Bentleigh East,2/119 Marlborough St,2,u,S,hockingstuart,18/06/2016,13.9,3165,2,1,1,154,80,2000,Glen Eira,-37.9079,145.0685,Southern Metropolitan,655000
Bentleigh East,3 Molden St,5,h,S,Hodges,18/06/2016,13.9,3165,5,3,2,623,257,1950,Glen Eira,-37.9066,145.0541,Southern Metropolitan,1550000
Bentleigh East,2/53 Moylan St,3,h,S,Woodards,18/06/2016,13.9,3165,3,1,1,250,105,1980,Glen Eira,-37.9087,145.0537,Southern Metropolitan,835000
Bentleigh East,75 Orange St,3,h,S,hockingstuart,18/06/2016,13.9,3165,4,1,3,701,,,Glen Eira,-37.9178,145.0815,Southern Metropolitan,1140000
Bentleigh East,18 Paloma St,2,h,S,hockingstuart,18/06/2016,13.9,3165,3,1,2,678,,,Glen Eira,-37.9146,145.0767,Southern Metropolitan,1120000
Bentleigh East,31b Purtell St,4,t,S,Buxton,18/06/2016,13.9,3165,3,2,2,319,256,2015,Glen Eira,-37.9256,145.0533,Southern Metropolitan,1465000
Bentleigh East,24 Veronica St,3,h,S,Buxton,18/06/2016,13.9,3165,3,1,1,587,96,1950,Glen Eira,-37.9241,145.0763,Southern Metropolitan,910000
Bentleigh East,2/14 Wamba Rd,3,u,SP,Buxton,18/06/2016,13.9,3165,3,2,1,388,123,2007,Glen Eira,-37.9329,145.053,Southern Metropolitan,920000
Bentleigh East,14 Charles St,3,t,S,hockingstuart,19/11/2016,13.9,3165,3,2,2,230,160,2012,Glen Eira,-37.9179,145.0592,Southern Metropolitan,935000
Bentleigh East,14 Florence St,3,h,S,Buxton,19/11/2016,13.9,3165,3,1,2,543,163,1970,Glen Eira,-37.9242,145.0705,Southern Metropolitan,977000
Bentleigh East,1 Jassa St,3,h,S,Woodards,19/11/2016,13.9,3165,3,1,2,686,122,1950,Glen Eira,-37.9113,145.0765,Southern Metropolitan,1352000
Bentleigh East,12 Millard St,4,h,SP,Buxton,19/11/2016,13.9,3165,4,2,2,575,160,1960,Glen Eira,-37.9274,145.0654,Southern Metropolitan,1115000
Bentleigh East,4 Adrian St,3,h,VB,hockingstuart,22/05/2016,13.9,3165,3,1,1,710,,1966,Glen Eira,-37.9324,145.0577,Southern Metropolitan,780000
Bentleigh East,40 Chesterville Dr,3,h,SP,hockingstuart,22/05/2016,13.9,3165,3,2,2,1080,,,Glen Eira,-37.9233,145.0674,Southern Metropolitan,1115000
Bentleigh East,54 Elizabeth St,3,h,S,Buxton,22/05/2016,13.9,3165,3,1,2,692,147,1949,Glen Eira,-37.9232,145.0563,Southern Metropolitan,1197000
Bentleigh East,2/10 Matthews Rd,2,u,SP,Buxton,22/05/2016,13.9,3165,2,2,2,0,83,2011,Glen Eira,-37.9292,145.0708,Southern Metropolitan,485000
Bentleigh East,1/26 Patricia St,3,u,S,Woodards,22/05/2016,13.9,3165,3,2,1,316,,1950,Glen Eira,-37.9245,145.0773,Southern Metropolitan,810000
Bentleigh East,39 Shrewsbury St,4,h,PI,Marshall,22/05/2016,13.9,3165,4,1,1,582,151,1960,Glen Eira,-37.9129,145.0598,Southern Metropolitan,1365000
Bentleigh East,579 Warrigal Rd,3,h,S,Thomson,22/05/2016,13.9,3165,0,0,0,456,,,Glen Eira,-37.9314,145.0808,Southern Metropolitan,700000
Bentleigh East,10 Boronia St,4,h,S,hockingstuart,22/08/2016,13.9,3165,4,2,2,598,337,2006,Glen Eira,-37.9138,145.0774,Southern Metropolitan,1698888
Bentleigh East,20 McGuinness Rd,4,h,S,Buxton,22/08/2016,13.9,3165,4,2,2,639,,,Glen Eira,-37.9258,145.075,Southern Metropolitan,1150000
Bentleigh East,6/1126 North Rd,2,u,VB,Gary,22/08/2016,13.9,3165,2,1,1,0,,2012,Glen Eira,-37.9096,145.0843,Southern Metropolitan,340000
Bentleigh East,76 Bignell Rd,3,h,S,Woodards,24/09/2016,13.9,3165,3,1,2,576,,,Glen Eira,-37.9362,145.0691,Southern Metropolitan,1000000
Bentleigh East,5a Cavalier St,3,t,S,Buxton,24/09/2016,13.9,3165,3,2,1,283,28,2010,Glen Eira,-37.9142,145.08,Southern Metropolitan,965000
Bentleigh East,2/5 Connie St,3,u,S,Woodards,24/09/2016,13.9,3165,3,2,2,365,150,2011,Glen Eira,-37.9225,145.0754,Southern Metropolitan,870000
Bentleigh East,23 Gardeners Rd,3,h,S,Woodards,24/09/2016,13.9,3165,3,1,1,764,,,Glen Eira,-37.9143,145.0629,Southern Metropolitan,1405000
Bentleigh East,123 MacKie Rd,3,h,S,hockingstuart,24/09/2016,13.9,3165,3,2,3,629,168,1950,Glen Eira,-37.912,145.0752,Southern Metropolitan,1161000
Bentleigh East,11 Melball St,3,h,S,hockingstuart,24/09/2016,13.9,3165,3,1,3,676,146,1970,Glen Eira,-37.9307,145.0531,Southern Metropolitan,1266000
Bentleigh East,2/8 Rudyard St,3,t,PI,hockingstuart,24/09/2016,13.9,3165,3,2,2,194,200,2008,Glen Eira,-37.9272,145.0801,Southern Metropolitan,700000
Bentleigh East,2A Barrani St,4,t,S,Buxton,25/02/2017,13.9,3165,4,4,2,363,265,2012,Glen Eira,-37.9116,145.0686,Southern Metropolitan,1325000
Bentleigh East,2/16 Bessie St,3,u,PI,hockingstuart,25/02/2017,13.9,3165,3,2,1,281,132,2005,Glen Eira,-37.9257,145.0811,Southern Metropolitan,770000
Bentleigh East,177 Bignell Rd,3,h,S,hockingstuart,25/02/2017,13.9,3165,3,1,6,542,538,,Glen Eira,-37.9272,145.0705,Southern Metropolitan,1110000
Bentleigh East,1/6 Brad St,1,u,S,hockingstuart,25/02/2017,13.9,3165,1,1,1,0,99,1970,Glen Eira,-37.9315,145.0619,Southern Metropolitan,380000
Bentleigh East,98 Brady Rd,4,h,S,RT,25/02/2017,13.9,3165,4,2,2,620,158,1980,Glen Eira,-37.9281,145.0669,Southern Metropolitan,1175000
Bentleigh East,3 Forrest St,3,h,S,Woodards,25/02/2017,13.9,3165,3,1,1,640,120,1960,Glen Eira,-37.916,145.0776,Southern Metropolitan,1200000
Bentleigh East,88 MacKie Rd,4,h,SP,Gary,25/02/2017,13.9,3165,4,1,2,684,196,1970,Glen Eira,-37.9147,145.0751,Southern Metropolitan,1370000
Bentleigh East,4 Mawby Rd,4,h,S,Hodges,25/02/2017,13.9,3165,4,1,1,725,186,1950,Glen Eira,-37.9289,145.0502,Southern Metropolitan,1433500
Bentleigh East,370 McKinnon Rd,2,h,S,C21,25/02/2017,13.9,3165,2,1,2,724,,,Glen Eira,-37.9135,145.0557,Southern Metropolitan,1630000
Bentleigh East,43 Wards Gr,3,h,SP,Woodards,25/02/2017,13.9,3165,3,1,3,676,,,Glen Eira,-37.9233,145.0616,Southern Metropolitan,1360000
Bentleigh East,45 Chesterville Dr,4,h,VB,Gary,26/07/2016,13.9,3165,3,1,2,741,,,Glen Eira,-37.9229,145.0673,Southern Metropolitan,900000
Bentleigh East,61 Molden St,3,t,PI,hockingstuart,26/07/2016,13.9,3165,3,2,1,210,131,2005,Glen Eira,-37.9075,145.061,Southern Metropolitan,860000
Bentleigh East,30 Browns Rd,2,u,S,Anderson,27/06/2016,13.9,3165,2,1,2,318,,,Glen Eira,-37.9218,145.0563,Southern Metropolitan,772500
Bentleigh East,15 Cormick St,3,h,S,Gary,27/06/2016,13.9,3165,3,1,1,598,,,Glen Eira,-37.9216,145.073,Southern Metropolitan,1001000
Bentleigh East,3/2 Garden Rd,2,u,S,hockingstuart,27/06/2016,13.9,3165,2,1,1,194,114,1995,Glen Eira,-37.9107,145.0598,Southern Metropolitan,715000
Bentleigh East,6 Gray St,3,h,S,Buxton,27/06/2016,13.9,3165,3,1,1,0,,,Glen Eira,-37.9218,145.053,Southern Metropolitan,801000
Bentleigh East,2/5 Pell St,3,t,S,Ray,27/06/2016,13.9,3165,3,2,2,208,,,Glen Eira,-37.9108,145.0794,Southern Metropolitan,882000
Bentleigh East,41 Wards Gr,2,h,S,Buxton,27/06/2016,13.9,3165,2,1,1,687,,,Glen Eira,-37.9234,145.0616,Southern Metropolitan,1180000
Bentleigh East,30A Almurta Rd,3,t,S,Buxton,27/11/2016,13.9,3165,3,2,2,222,,,Glen Eira,-37.9241,145.0668,Southern Metropolitan,840000
Bentleigh East,1/811 Centre Rd,2,h,S,Buxton,27/11/2016,13.9,3165,2,1,1,0,115,1950,Glen Eira,-37.9212,145.0606,Southern Metropolitan,710000
Bentleigh East,335 Chesterville Rd,4,h,VB,Buxton,27/11/2016,13.9,3165,4,2,2,643,,,Glen Eira,-37.9295,145.063,Southern Metropolitan,1040000
Bentleigh East,71 Deakin St,5,h,PI,hockingstuart,27/11/2016,13.9,3165,5,3,2,583,296,2007,Glen Eira,-37.9143,145.0699,Southern Metropolitan,1550000
Bentleigh East,2/42 Gowrie St,3,h,S,Buxton,27/11/2016,13.9,3165,3,2,2,258,,,Glen Eira,-37.9162,145.0799,Southern Metropolitan,930000
Bentleigh East,2/12 Hodgson Gr,3,u,S,hockingstuart,27/11/2016,13.9,3165,3,1,2,406,100,1996,Glen Eira,-37.9286,145.0737,Southern Metropolitan,790000
Bentleigh East,5 Konrad St,3,h,S,Hodges,27/11/2016,13.9,3165,3,1,2,625,,,Glen Eira,-37.927,145.0645,Southern Metropolitan,1040000
Bentleigh East,18 Patricia St,3,h,S,Nick,27/11/2016,13.9,3165,3,1,2,596,144,1960,Glen Eira,-37.9251,145.0771,Southern Metropolitan,1020000
Bentleigh East,2 Sanicki Ct,3,t,PI,Bayside,27/11/2016,13.9,3165,3,1,2,233,,,Glen Eira,-37.9376,145.0784,Southern Metropolitan,670000
Bentleigh East,2/25 Brooks St,3,u,S,Woodards,28/05/2016,13.9,3165,3,2,2,261,,,Glen Eira,-37.9163,145.0779,Southern Metropolitan,800000
Bentleigh East,2/34 Browns Rd,4,t,PI,Buxton,28/05/2016,13.9,3165,3,2,2,209,,,Glen Eira,-37.9213,145.0565,Southern Metropolitan,1120000
Bentleigh East,16a Daphne St,3,t,VB,hockingstuart,28/05/2016,13.9,3165,3,2,2,321,,,Glen Eira,-37.9181,145.0586,Southern Metropolitan,970000
Bentleigh East,1/4 Daphne St,3,t,S,Hodges,28/05/2016,13.9,3165,3,2,1,300,,,Glen Eira,-37.9189,145.0584,Southern Metropolitan,787500
Bentleigh East,24 Kurrajong St,3,h,PI,Greg,28/05/2016,13.9,3165,3,1,1,598,,,Glen Eira,-37.9129,145.0786,Southern Metropolitan,950000
Bentleigh East,3b Manuka St,3,h,S,Ray,28/05/2016,13.9,3165,3,2,1,185,122,2012,Glen Eira,-37.9159,145.0787,Southern Metropolitan,886000
Bentleigh East,36a Barrington St,3,t,PI,Buxton,28/08/2016,13.9,3165,3,2,1,209,,,Glen Eira,-37.9131,145.07,Southern Metropolitan,780000
Bentleigh East,3 Belinda Ct,4,h,S,C21,28/08/2016,13.9,3165,4,2,3,625,198,1997,Glen Eira,-37.9374,145.0726,Southern Metropolitan,1015000
Bentleigh East,1/3 Brady Rd,3,u,S,Woodards,28/08/2016,13.9,3165,3,2,2,395,,2001,Glen Eira,-37.9364,145.0649,Southern Metropolitan,830000
Bentleigh East,9 Colin St,3,h,S,Hodges,28/08/2016,13.9,3165,3,1,1,643,,,Glen Eira,-37.9237,145.0527,Southern Metropolitan,1241000
Bentleigh East,27 Connie St,4,h,S,Buxton,28/08/2016,13.9,3165,4,2,2,610,167,1950,Glen Eira,-37.9207,145.0757,Southern Metropolitan,1255000
Bentleigh East,8 Marlborough St,3,h,S,Buxton,28/08/2016,13.9,3165,3,1,1,593,94,1950,Glen Eira,-37.9178,145.067,Southern Metropolitan,1320000
Bentleigh East,1/39 Neville St,3,h,S,Gary,28/08/2016,13.9,3165,3,2,1,326,133,1950,Glen Eira,-37.9236,145.0545,Southern Metropolitan,870000
Bentleigh East,4 Wingate St,4,h,S,hockingstuart,28/08/2016,13.9,3165,4,2,2,592,219,2013,Glen Eira,-37.9351,145.0572,Southern Metropolitan,1472500
Bentleigh East,25 Anarth St,2,h,PI,hockingstuart,30/07/2016,13.9,3165,2,2,2,298,118,2005,Glen Eira,-37.908,145.0716,Southern Metropolitan,640000
Bentleigh East,115 Bignell Rd,2,h,S,Buxton,30/07/2016,13.9,3165,2,1,2,750,,,Glen Eira,-37.9325,145.0694,Southern Metropolitan,1160000
Bentleigh East,12 John St,4,h,S,Buxton,30/07/2016,13.9,3165,3,2,1,651,,,Glen Eira,-37.919,145.0558,Southern Metropolitan,1306000
Bentleigh East,41 Mawby Rd,3,h,S,hockingstuart,30/07/2016,13.9,3165,3,1,2,635,,,Glen Eira,-37.9291,145.0538,Southern Metropolitan,1291000
Box Hill,32 Margaret St,4,h,S,hockingstuart,3/9/2016,13.1,3128,4,2,2,697,255,1940,Whitehorse,-37.8151,145.135,Eastern Metropolitan,1620000
Box Hill,6/29 Barkly St,2,u,S,McGrath,4/3/2017,13.1,3128,2,1,1,140,81,1965,Whitehorse,-37.8271,145.1299,Eastern Metropolitan,645000
Box Hill,1/1 Cherryhinton St,2,u,S,Noel,4/3/2017,13.1,3128,2,1,1,195,,,Whitehorse,-37.826,145.129,Eastern Metropolitan,790000
Box Hill,4/425 Station St,4,h,S,Ray,4/3/2017,13.1,3128,4,2,2,206,,2003,Whitehorse,-37.828,145.1215,Eastern Metropolitan,880000
Box Hill,18 Glenmore St,4,h,PI,Jellis,10/9/2016,13.1,3128,3,2,3,729,167,1905,Whitehorse,-37.8233,145.1267,Eastern Metropolitan,1560000
Box Hill,3 Alexander St,3,h,SP,Marshall,10/12/2016,13.1,3128,3,2,2,458,170,1950,Whitehorse,-37.8257,145.1216,Eastern Metropolitan,1715000
Box Hill,21 Barkly St,3,h,SP,Marshall,10/12/2016,13.1,3128,3,1,2,550,110,1950,Whitehorse,-37.8275,145.1298,Eastern Metropolitan,1200000
Box Hill,17 Combarton St,3,h,S,Fletchers,10/12/2016,13.1,3128,3,1,0,741,151,1910,Whitehorse,-37.8258,145.1246,Eastern Metropolitan,1760000
Box Hill,1/7 Glenmore St,1,u,SP,hockingstuart,12/6/2016,13.1,3128,1,1,1,774,,1970,Whitehorse,-37.8241,145.1262,Eastern Metropolitan,288000
Box Hill,15 Davey St,3,h,S,Ray,12/11/2016,13.1,3128,3,1,2,384,108,1950,Whitehorse,-37.8167,145.1373,Eastern Metropolitan,948000
Box Hill,89 Thames St,4,h,S,Lindellas,12/11/2016,13.1,3128,4,1,2,715,,1950,Whitehorse,-37.8135,145.1218,Eastern Metropolitan,2770000
Box Hill,19 Wavell St,3,h,S,Noel,12/11/2016,13.1,3128,3,1,1,590,,,Whitehorse,-37.8274,145.1274,Eastern Metropolitan,1412000
Box Hill,31/41 Harrow St,2,u,S,Ray,13/08/2016,13.1,3128,2,2,1,0,65,2010,Whitehorse,-37.8216,145.127,Eastern Metropolitan,465000
Box Hill,1/14 Barkly St,4,t,VB,Lindellas,15/10/2016,13.1,3128,4,2,2,299,158,2008,Whitehorse,-37.8282,145.1301,Eastern Metropolitan,975000
Box Hill,23 Bass St,3,h,S,Lindellas,15/10/2016,13.1,3128,3,1,1,702,134,1950,Whitehorse,-37.827,145.1209,Eastern Metropolitan,1325000
Box Hill,3/14 Bedford St,3,t,S,Jellis,15/10/2016,13.1,3128,3,2,1,150,3,2000,Whitehorse,-37.8287,145.1319,Eastern Metropolitan,750000
Box Hill,5 Wavell St,3,h,S,hockingstuart,15/10/2016,13.1,3128,3,2,1,643,159,1940,Whitehorse,-37.8285,145.1272,Eastern Metropolitan,1400000
Box Hill,22 William St,3,h,SP,Ray,15/10/2016,13.1,3128,3,1,2,664,106,1930,Whitehorse,-37.8235,145.1276,Eastern Metropolitan,1500000
Box Hill,55 Albion Rd,4,h,S,Fletchers,16/04/2016,13.1,3128,4,2,1,692,195,1890,Whitehorse,-37.8247,145.1281,Eastern Metropolitan,1600000
Box Hill,126 Carrington Rd,2,u,S,Philip,16/07/2016,13.1,3128,3,1,1,155,,,Whitehorse,-37.8193,145.1149,Eastern Metropolitan,616000
Box Hill,54 Watts St,4,h,S,Noel,16/07/2016,13.1,3128,4,2,2,729,,,Whitehorse,-37.8143,145.1262,Eastern Metropolitan,1661000
Box Hill,12 Barcelona St,4,h,S,Allens,17/09/2016,13.1,3128,3,2,2,780,235,1927,Whitehorse,-37.8244,145.1319,Eastern Metropolitan,1461400
